t,ax,ay,az,gx,gy,gz
0.5561173999994935,0.0,0.0,0.0,-0.002501636483452893,-0.062423093068804864,-0.00106051167449058
0.5806029999985185,0.0,0.0,0.0,0.001081205602567577,0.00309633073892914,-0.0004872743366908566
0.6302982999986853,0.0,0.0,0.0,0.00010925973149066079,0.0024871994724410713,-0.0003492044892806506
0.6790455000009388,0.0,0.0,0.0,-1.982410324345875e-05,-0.00016465966213509366,-0.0003992774066826195
0.7303638000012143,0.0,0.0,0.0,-4.823040918858398e-05,-0.0005732141696015346,-0.00031855575822607973
0.7779657999999472,0.0,0.0,0.0,3.885291717055539e-05,0.00030563978375943514,-0.0003812370452454795
0.8305795999986003,0.0,0.0,0.0,2.6200228011320197e-06,-0.000432892988581138,-0.00045416270061931103
0.8791582999983802,0.0,0.0,0.0,3.7598800792704e-05,0.00022504662095241537,-0.0008094153274172292
0.9355708000002778,0.0,0.0,0.0,4.967263493573903e-05,0.0004113820650766996,-0.0007555060734937816
0.9842586000013398,0.0,0.0,0.0,9.07898501195965e-06,0.00041263157590473243,-0.0007952423921882721
1.0356525999995938,0.0,0.0,0.0,-6.456924560142063e-06,0.00029824984553996064,-0.0007184588159678889
1.0811256999986654,0.0,0.0,0.0,-3.674449561372933e-05,-0.00110136370783794,-0.000786018593737644
1.127455199999531,0.0,0.0,0.0,2.0240010472145425e-05,0.0003033382842772517,-0.0006933862642822359
1.1783813000001828,0.0,0.0,0.0,-5.2512355700133005e-05,0.0004364782381399584,-0.0007112109156310758
1.2290758000017377,0.0,0.0,0.0,3.678240182798067e-05,1.2754000059198126e-06,-0.00018281477525530342
1.286944499999663,0.0,0.0,0.0,-5.9524261355820186e-05,-0.001008170774931481,-0.0006010896972901698
1.3288376000018616,0.0,0.0,0.0,1.9013765416896634e-06,-0.00010089020919385002,-0.00018987887384608717
1.3802909000005457,0.0,0.0,0.0,0.00013642058175814009,0.001006917401215836,-0.00033909659317027396
1.4311211999993247,0.0,0.0,0.0,-8.451052475084579e-05,0.0006707298718277015,-0.00018656152080577578
1.480427200000122,0.0,0.0,0.0,5.12763597736317e-06,-0.0003295548729987571,-0.00021661151988541105
1.528819700000895,0.0,0.0,0.0,-1.6938594167717478e-05,-0.0004508662090832179,-0.00018565817410183926
1.578492799999367,0.0,0.0,0.0,4.324166034905285e-05,0.0004897765114102605,-0.0001678781791980715
1.631504799999675,0.0,0.0,0.0,-7.919365730231631e-05,-0.0007917193679996366,-0.00014279198847350435
1.6854984999990847,0.0,0.0,0.0,6.385540879529325e-05,0.0002183346696850247,-0.000128053015520505
1.7309611000018776,0.0,0.0,0.0,-2.6071173566725443e-05,5.091283565090117e-05,-0.00010896363692353212
1.7827853999988292,0.0,0.0,0.0,5.8112173821037015e-06,7.062948730784424e-05,-0.0001269105802566284
1.8297113000007812,0.0,0.0,0.0,2.416776462216531e-06,-0.00016251819683576335,2.2029092445997325e-05
1.8799923000005947,0.0,0.0,0.0,-7.4576410006814465e-06,0.0007338987769127365,-0.00029935504684379854
1.9297288000016124,0.0,0.0,0.0,-2.786294294321972e-05,-5.5707150898018406e-05,-0.0004924214256072086
1.9816911999987497,0.0,0.0,0.0,-2.1086295206939427e-05,-0.0006424726629524796,-0.0007667762364891458
2.029218100000435,0.0,0.0,0.0,1.3628155611809289e-05,-0.0002664887593520058,-0.0007702798667501771
2.0822713999987172,0.0,0.0,0.0,7.687216778508414e-05,0.0001456809824293787,-0.0006297129805610703
2.1295162999995227,0.0,0.0,0.0,-8.42122653620917e-05,0.0006443488700807035,-0.0006625995692011182
2.1783662999987428,0.0,0.0,0.0,-2.0043560697538547e-05,0.00022269219241444495,-0.00031178684966317666
2.230618500001583,0.0,0.0,0.0,8.054597454307654e-05,0.001079330330070964,-0.00014568985564615956
2.2838947999989614,0.0,0.0,0.0,-4.9181955154034095e-05,-0.0016997866391591353,-0.00025082677891308225
2.3311662999985856,0.0,0.0,0.0,-9.889436139912483e-06,-0.00048121953044975597,-0.0003555221268016323
2.3814526999994996,0.0,0.0,0.0,-1.9232674443232282e-05,0.0012154504135320023,-0.0003143624528677796
2.429885800000193,0.0,0.0,0.0,7.846971834405615e-05,-0.0008272385883595979,-0.00020456513477556877
2.479153700001916,0.0,0.0,0.0,2.068847456770593e-05,0.0006700274544346426,-0.0002330258893037997
2.53342419999899,0.0,0.0,0.0,1.0630960317348025e-05,-0.0011496019034435256,-0.0005166795732856606
2.5866042000016023,0.0,0.0,0.0,-8.178362471981487e-06,0.0006238002763221972,-0.0006222620551482661
2.6324878000013996,0.0,0.0,0.0,8.753198375567498e-06,-0.00047060666136235294,-0.0006132041068703914
2.6801253000012366,0.0,0.0,0.0,-3.203313266769221e-05,2.155618689170746e-05,-0.0005670618834665438
2.7310604000012972,0.0,0.0,0.0,-3.647377076936472e-05,0.00016385052359647455,-0.000657320688039584
2.7801994000001287,0.0,0.0,0.0,3.718646252955652e-05,0.00021527636477196153,-0.0005978140053558563
2.8326448000007076,0.0,0.0,0.0,1.300577473082843e-05,-0.00010943279076265907,-0.0007170402644544247
2.8842930999999226,0.0,0.0,0.0,2.66999758129181e-05,0.000919418585165194,-0.0006260120323178228
2.9288530999983777,0.0,0.0,0.0,-1.6179297896526984e-05,-0.0011866918942826656,-0.0004044721921812464
2.982158700000582,0.0,0.0,0.0,-0.0001288690456390242,0.00035496244362736494,-0.00035001738574681003
3.032258700000966,0.0,0.0,0.0,-9.759849116898409e-06,-0.0002630501164536872,-0.00021070576481409557
3.0790808999990986,0.0,0.0,0.0,2.8850345811020647e-05,-0.00012120334210989302,2.913524700990008e-05
3.128778800000873,0.0,0.0,0.0,7.344408186583713e-06,0.000769890012753075,-5.714909110628688e-05
3.1801639000004798,0.0,0.0,0.0,-2.913202559472683e-05,-0.000488024646669717,-5.4339107334419845e-05
3.232006900001579,0.0,0.0,0.0,5.480608634748124e-05,-1.6721863687855692e-05,-0.00023412737325062425
3.2878864999984216,0.0,0.0,0.0,-1.5523152897956263e-05,0.00016505693597683463,-9.8335486316721e-05
3.336005600001954,0.0,0.0,0.0,-1.4391968912238997e-05,-0.00018380135511038428,-2.3456046979444268e-05
3.3804803999992146,0.0,0.0,0.0,6.870189950132026e-06,-0.00027306714985404697,-0.0002454138260986953
3.428960699999152,0.0,0.0,0.0,2.4686988922610742e-05,5.5939962461655324e-05,-0.00035398880661832586
3.480507000000216,0.0,0.0,0.0,6.683207808311438e-05,0.000758961033015542,-0.00039774182365996127
3.529232500000944,0.0,0.0,0.0,-1.6377369151179113e-05,-0.0006368605096145806,-0.0005378848015028815
3.581321099998604,0.0,0.0,0.0,-2.328546907159377e-05,-0.0006376387342057549,-0.00035551648181099
3.6304525999985344,0.0,0.0,0.0,2.9413906192930405e-05,0.0005563889872495726,-0.0003747482905518784
3.679064500000095,0.0,0.0,0.0,-4.792347955178848e-05,-4.960108311052255e-05,-0.0004842710997230738
