t,wl,wr
0.5561173999994935,-8.764097615150398e-06,-2.380523995073278e-05
0.5806029999985185,-4.025601446035485e-05,-0.00056041521666384
0.6302982999986853,-3.4557084275121415e-05,-0.0005715952298913668
0.6790455000009388,-3.463212911599922e-05,-0.0006232044506659696
0.7303638000012143,-3.769564165124071e-05,-0.0006840161941026238
0.7779657999999472,-3.321626922264959e-05,-0.0006307301115124025
0.8305795999986003,2.1347979263888004e-05,-0.0003334619343501008
0.8791582999983802,2.91354421163806e-05,-0.00040413335602450376
0.9355708000002778,2.4439306308055798e-05,-0.0004013475992006996
0.9842586000013398,1.775749380098207e-05,-0.00033578343885770076
1.0356525999995938,2.3516689379404622e-05,-0.0004352604582002806
1.0811256999986654,3.056090295065466e-05,-0.0003842825663589553
1.127455199999531,2.1782338201431865e-05,-0.0002985684462728433
1.1783813000001828,1.5759074294786427e-05,-0.00024891430159744286
1.2290758000017377,-5.752005290170568e-06,-0.000714367933460597
1.286944499999663,1.4031376353710634e-05,-0.0007754800594990175
1.3288376000018616,9.273611916511994e-06,-0.0007309087815976543
1.3802909000005457,1.7748108648062498e-05,-0.0007193769696122441
1.4311211999993247,-2.5866341258891173e-06,-3.201681303956173e-05
1.480427200000122,-2.5075936005165673e-06,-3.214554291018413e-05
1.528819700000895,-5.834350705303599e-06,-3.431535670300661e-05
1.578492799999367,-6.519836979329702e-07,-3.0330653071076133e-05
1.631504799999675,-4.5055792763914075e-06,-6.185872792558206e-05
1.6854984999990847,-8.057193914292466e-06,-1.678145767000687e-05
1.7309611000018776,-1.440239940763591e-06,-1.237260022728272e-05
1.7827853999988292,-7.98596399716727e-06,-0.0007174147312453918
1.8297113000007812,-6.15140313810314e-06,-0.0007310182631358622
1.8799923000005947,2.1156826964398056e-06,-0.0007225342833742149
1.9297288000016124,2.3942352980050593e-05,-0.0003881555734673325
1.9816911999987497,3.11002371276595e-05,-0.0004394091347955414
2.029218100000435,3.068143449240145e-05,-0.00037112282600250634
2.0822713999987172,2.243450616162789e-05,-0.00031465866030015754
2.1295162999995227,3.1836262271508505e-06,-1.797820726925261e-05
2.1783662999987428,-9.464197132187775e-06,-6.190173666310399e-05
2.230618500001583,-1.4217445568391042e-06,-1.835931357527111e-05
2.2838947999989614,-5.229739963026552e-07,-4.2660691684512036e-05
2.3311662999985856,-1.0399830097573712e-06,-4.106747233951729e-05
2.3814526999994996,4.419183017732872e-06,-0.00020974203769426195
2.429885800000193,3.089261583024795e-06,-1.0758442076704939e-05
2.479153700001916,2.4102711834208274e-05,-0.0006414234032249108
2.53342419999899,2.820261976296794e-05,-0.0006737138980666408
2.5866042000016023,1.9624385312394625e-05,-0.0006172449484918027
2.6324878000013996,3.667037227549e-05,-0.0007254930496788739
2.6801253000012366,2.5557350965188785e-05,-0.0006821810956457469
2.7310604000012972,2.7084634373936987e-05,-0.0005355217248876088
2.7801994000001287,2.418014746702739e-05,-0.0005757635108440831
2.8326448000007076,3.0007134773844177e-05,-0.0006754869491706133
2.8842930999999226,2.6503937354690808e-05,-0.0006619156390127518
2.9288530999983777,-2.7869569384437663e-05,-0.0006719116862589556
2.982158700000582,-3.3355864558133955e-05,-0.0007818422190790853
3.032258700000966,-2.056410754031376e-05,-0.0006886552503369538
3.0790808999990986,-2.623648448902051e-05,-0.0007163760604158642
3.128778800000873,-1.66188233502585e-05,-0.0006931800792099397
3.1801639000004798,-1.8484752032114985e-05,-0.0007162827434239911
3.232006900001579,6.553257018960363e-06,-0.0007343600728797113
3.2878864999984216,-1.5368209151491586e-05,-0.0007511686741660949
3.336005600001954,-6.89918901923649e-06,-0.0007426898394192732
3.3804803999992146,4.521827594869853e-06,-0.0007454598337578396
3.428960699999152,8.69943419094297e-06,-0.0007316803416938711
3.480507000000216,2.3956859779534053e-05,-0.0006982888034675761
3.529232500000944,2.1858611827259103e-05,-0.0007283817216894483
3.581321099998604,2.1084306325077978e-05,-0.000717046043029614
3.6304525999985344,1.5539479573121322e-05,-0.0007334918175912057
3.679064500000095,2.1413229681772004e-05,-0.0007184806453572242
3.7279118000005838,2.6978320354868706e-05,-0.0006979364253674808
3.780059299999266,2.4636074133001298e-05,-0.0005675836746966478
3.8309501000003365,2.4778564563892362e-05,-0.0005818593728179009
3.879860400000325,2.962797521165518e-05,-0.0005882883259982906
3.9320813000013004,3.3087646457236046e-05,-0.0007109832969435931
3.9797909000008076,-2.94541642451892e-06,-0.0007701048755484285
4.030912300000637,2.3669334974917758e-05,-0.000777329771419638
4.0773504999997385,-6.006754395163028e-06,-5.981568576402711e-05
4.12921180000194,3.0618497339104198e-06,-9.011115125650267e-06
4.180130400000053,2.3637346309880546e-06,-1.3099672039945606e-05
4.229933999999048,-6.079880668797545e-07,-7.02990295034801e-05
4.28522779999912,2.595514580041161e-06,-3.077813753812443e-05
4.327759299998434,-6.802887247536201e-06,-0.00010869134635899707
4.379540099998849,-6.2225551556058196e-06,-0.00010752222113007712
4.435603599999013,1.208173212169398e-06,-1.1150332586201579e-05
4.480485000000044,3.612589727130133e-05,-0.0007148771461952465
4.529809899999236,2.259054481083875e-05,-0.0007182312746916125
4.577318200001173,-1.0735963625443127e-05,-0.0001549779011832221
4.628261099998781,1.798073741899684e-05,-0.00023943096503838292
4.680600499999855,2.676131115602015e-05,-0.00039314857340879344
4.729010899998684,-1.4137890538097576e-05,-0.0007174333305529354
4.778136500000983,1.647275516170265e-05,-0.0003661221076487222
4.829124600000796,3.136861080367616e-05,-0.0006549553037286467
4.878643000000011,2.2832902480232114e-05,-0.0006162400615974423
4.927405499998713,4.147545769692929e-05,-0.0011417400717522884
4.985908800001198,-2.3301025437947314e-05,-0.0006278444142113502
5.02838999999949,-2.4095797999165603e-05,-0.0007135763565448957
5.078450299999531,-2.4206459568483375e-05,-0.0007263296740980361
5.137748100001772,2.2473129425134614e-05,-0.00047204292547184466
5.17943920000107,3.119195946610791e-05,-0.0005736471463679585
5.231004000001121,3.1958589379565404e-05,-0.00042028824970530374
5.2792588000011165,3.0305535401532468e-05,-0.0005498851912211068
5.329119400001218,-2.5995470849831117e-05,-0.0007270662072275792
5.379180100000667,-1.7233876594986404e-05,-0.0007523339093207359
5.428078100001585,-3.9926013878063904e-05,-0.0005466311833395437
5.477481900001294,-4.607125684845705e-05,-0.0005240783142082143
5.53032919999896,-3.802017926176938e-05,-0.00042621297145467796
5.5801778999993985,-3.0677141605760664e-05,-0.0003935128444016778
5.6302284999983385,-3.4082681661186234e-05,-0.0004637579199862512
5.6813218999996025,-3.526633153318286e-05,-0.00043264116061474096
5.73304300000018,-4.0672104470235976e-05,-0.0005097401636321328
5.7816015999997035,-3.253390343390444e-05,-0.0004095720475324247
5.831558800000494,-4.0168538316746626e-05,-0.0005487611251024453
5.879085100001248,-2.3929527891370733e-05,-0.00032975222590494004
5.932924299999286,-3.480905115659747e-05,-0.0003703493283324237
5.98765210000056,-3.682755776984142e-05,-0.0004126613779496522
6.032412100001238,-1.3030016270598683e-05,-0.000704933545262517
6.085313600000518,-5.560751738850048e-06,-0.00072366918630098
6.132684399999562,8.293612419963373e-06,-0.0010945477285562045
6.18570439999894,-1.9842823956130295e-05,-0.00019512852613331718
6.233754799999588,3.6079080549534453e-06,-8.055883455819174e-05
6.2796903000016755,7.463083236732858e-06,-5.685717698739243e-05
6.330788300001586,4.592094973937978e-06,-5.945725126688332e-05
6.385012899998401,3.7656797812359144e-06,-3.1865451525452235e-05
6.430257200001506,-8.430196833967954e-06,-1.085530948437645e-05
6.479385300001013,-6.9090412296251525e-06,-7.099770254265179e-05
6.5299034000017855,-1.2354761973242597e-05,-0.00013952603072016736
6.579667000001791,-6.260527786418123e-06,-2.0536612334570495e-05
6.627548899999965,-3.5247620918354345e-06,-2.5814471268145663e-05
6.680261400000745,1.430441996311292e-05,-0.00013811628117216607
6.730874000000767,1.8065403356192008e-05,-0.00017145625646815998
6.779462400001648,2.145816597369907e-05,-0.00021534306626817237
6.8328051999997115,2.621385000417421e-05,-0.00021631963744366158
6.879759999999806,-2.3850614394930145e-06,-7.76211479948248e-05
6.927709999999934,-1.364706156371481e-05,-0.00013629558371374166
6.978003600001102,-6.991873487908485e-06,-9.93501421560065e-05
7.0305200000002515,-1.0204405321602657e-06,-0.000728977486343165
7.077287600001,1.6876900073509898e-05,-0.0007148637829802848
7.138578099998995,1.645487721570404e-05,-0.0007431494472650689
7.179645000000164,-3.308346549859685e-05,-0.0006065164587104657
7.232958000000508,-2.786510317045048e-05,-0.0006548662671599901
7.285790300000372,-2.262235482756882e-05,-0.0006901537328188983
7.329314099999465,2.984635968021522e-05,-0.0005636729653807471
7.37961820000055,3.258262794756433e-05,-0.0005449231008197118
7.435380700000678,3.091554074520922e-05,-0.0006173543300686895
7.490139400000771,2.4341087931975418e-05,-0.000531773723335661
7.537365600001067,2.9439572836162078e-05,-0.0005779965777930241
7.587045100000978,3.1681334047200854e-05,-0.00043387657041776053
7.637430599999789,3.4941357185187e-05,-0.0004897067578252051
7.687249400001747,2.891113962426031e-05,-0.00038101580124353095
7.741031000001385,1.598627981797032e-05,-0.000738787927156248
7.787264999999024,2.6026779102913197e-05,-0.0006652132607640631
7.837939299999562,1.387952216656512e-06,-0.00019979849019746975
7.893266999999469,3.399883313597103e-06,-1.9911317617350474e-05
7.9390013000011095,-2.609844368395342e-07,-1.7027956867796506e-05
7.9811355999991065,1.136697996249905e-05,-5.5925377752398346e-06
8.02997840000171,4.275231476821942e-06,-1.3213857257346763e-05
32.8827526999994,1.937364224602375e-06,-7.741303213130464e-06
32.903258400001505,2.654813486659547e-05,-0.0006189379109207366
32.95125800000096,4.1635512975681855e-06,-1.814286433856865e-05
33.00225320000027,-4.580394100464721e-07,-1.0663435349653426e-05
33.05213469999944,-7.104228266601051e-06,-0.00013660771883400975
33.10395559999961,5.331325642066291e-06,-0.00030238212054074115
33.152150599999004,-2.728307341593658e-06,-1.7727031392366904e-05
33.202049700001226,-8.262923432023935e-06,-2.748738188234898e-05
33.25243709999995,-1.1031989805704541e-05,-7.811316692233497e-05
33.30203619999884,-2.9555768129777935e-06,-2.409765104552351e-05
33.350057700001344,1.4777852532126469e-05,-8.059353950152365e-05
33.4094628999992,1.979203053375066e-05,-9.674241207897452e-05
33.45850910000081,1.1300857409230939e-05,-6.387110906444655e-05
33.51088779999918,5.795799033584331e-06,-3.412313919229884e-05
33.5594216999998,9.265196635169864e-06,-5.1091682165715425e-05
33.60931250000067,1.0342890240879392e-05,-1.8989991816019214e-06
33.65863639999952,4.053388171463479e-06,-1.4537182895736455e-05
33.71101429999908,-4.1848540821212016e-05,-0.00047162823600505315
33.75977749999947,-3.210471793117992e-05,-0.0004465323652525701
33.80792880000081,-4.0202166261005484e-05,-0.0005909233391025246
33.85889930000121,-3.589076740788552e-05,-0.0006075683416665345
33.91016279999894,-4.298469123333093e-05,-0.0006571568963335523
33.96107520000078,-3.243405428632877e-05,-0.0006096028543446638
34.00961349999852,-2.8210642384180462e-05,-0.0006181024759645992
34.05907920000027,-2.7728963725415835e-05,-0.0005857643650966984
34.10767080000005,-2.6799648375048416e-05,-0.0005772175051864912
34.16153800000029,-2.6859628141774666e-05,-0.0005788082070860387
34.206849400001374,-2.6835880072725212e-05,-0.0005785076972029139
34.25866700000188,-2.6834923858624257e-05,-0.0005784492888723978
34.310589400000026,-2.6840242455662735e-05,-0.0005784667218434368
34.36055209999904,-2.684433311854061e-05,-0.0005784679474947881
34.40981610000017,-2.68482442480338e-05,-0.0005784677658707147
34.45777430000089,-2.6852148818797735e-05,-0.000578467818492337
34.50774620000084,-2.6856037855720093e-05,-0.0005784677190513087
34.558911799998896,-2.6859925093994418e-05,-0.0005784675980450654
34.61106220000147,-2.6863812774449764e-05,-0.0005784674809950326
34.659510800000135,-2.6867700807574382e-05,-0.0005784673630583826
