epoch,mse,rmse,mae,mape,dtw_cru,dtw_medio
36,0.00022665743017569184,0.01505514606833458,0.00985895749181509,1614.2587890625,7.9660515785217285,0.03983025789260864
37,0.00024288886925205588,0.015584892593324184,0.010197589173913002,1112.6131591796875,8.286105155944824,0.04122440376091952
38,0.00025948244729079306,0.01610845886170864,0.010568654164671898,1196.478515625,8.523275375366211,0.04261637687683106
39,0.0002832547761499882,0.01683017425239086,0.01106969453394413,993.280029296875,8.904919624328613,0.04452459812164307
40,0.0003032586828339845,0.01741432398557663,0.011442795395851135,715.9923095703125,9.260619163513184,0.04607273215678201
41,0.00032429565908387303,0.018008211627602577,0.011807065457105637,487.5093078613281,9.528581619262695,0.047642908096313476
42,0.00035620658309198916,0.018873436376452446,0.012351210229098797,508.2917785644531,9.98597526550293,0.049929876327514645
43,0.00039373914478346705,0.019842861220240593,0.012956839986145496,450.2168273925781,10.551017761230469,0.05249262567776353
44,0.00043632506276480854,0.020888395607471466,0.013630148023366928,441.8403625488281,11.051018714904785,0.05525509357452393
45,0.0004897615290246904,0.022130556404590607,0.014402112923562527,436.29827880859375,11.709673881530762,0.05854836940765381
46,0.0005359475035220385,0.02315054088830948,0.015038393437862396,470.2724914550781,12.309599876403809,0.06124179042986969
47,0.0005945848533883691,0.024384111166000366,0.01578468456864357,502.3877258300781,12.901885986328125,0.06450942993164062
48,0.0006516562425531447,0.025527559220790863,0.016483193263411522,474.1849060058594,13.50727367401123,0.06753636837005615
49,0.0006944739725440741,0.02635287493467331,0.017020542174577713,456.9515380859375,13.944012641906738,0.0697200632095337
50,0.0007411647820845246,0.02722434140741825,0.01758912019431591,414.8486022949219,14.405108451843262,0.07202554225921631
51,0.0007925776881165802,0.02815275639295578,0.018159082159399986,416.47796630859375,14.896356582641602,0.074481782913208
52,0.0008530064951628447,0.029206274077296257,0.018806254491209984,404.5046691894531,15.453081130981445,0.07726540565490722
53,0.0009435870451852679,0.030717862769961357,0.019712630659341812,431.98126220703125,16.334247589111328,0.08126491337866332
54,0.0010343092726543546,0.0321606807410717,0.020591778680682182,404.2035217285156,17.101459503173828,0.08508188807549168
55,0.0011175830150023103,0.03343027085065842,0.02136264741420746,403.1265869140625,17.6888484954834,0.08844424247741699
56,0.0012082966277375817,0.03476056084036827,0.02216760255396366,389.0760498046875,18.392963409423828,0.09196481704711915
57,0.0012763137929141521,0.035725533962249756,0.022749176248908043,424.7585754394531,18.903446197509766,0.09451723098754883
58,0.001344652147963643,0.036669500172138214,0.023350756615400314,435.51202392578125,19.40318489074707,0.09701592445373536
59,0.0014175835531204939,0.03765081241726875,0.023989753797650337,442.5509033203125,19.922367095947266,0.09961183547973633
60,0.0014894127380102873,0.03859291225671768,0.02459750510752201,475.0545959472656,20.420852661132812,0.10210426330566406
61,0.0015736244386062026,0.039668936282396317,0.025263231247663498,521.336669921875,20.990264892578125,0.10495132446289063
62,0.0016442036721855402,0.04054878279566765,0.025812791660428047,545.8275146484375,21.455915451049805,0.10727957725524902
63,0.001728590577840805,0.0415763221681118,0.026427363976836205,518.2607421875,21.999547958374023,0.10999773979187012
64,0.0018137682927772403,0.042588356882333755,0.02702808380126953,520.5621948242188,22.535207748413086,0.11267603874206543
65,0.0018865512683987617,0.043434448540210724,0.02752588503062725,520.6600341796875,23.097885131835938,0.11491485140216884
66,0.0019720017444342375,0.04440722614526749,0.028097698464989662,491.9443054199219,23.49775505065918,0.1174887752532959
67,0.002047003712505102,0.045243825763463974,0.028572488576173782,471.740234375,24.060054779052734,0.1197017650699141
68,0.0021222534123808146,0.04606792330741882,0.02906852774322033,465.5188903808594,24.37660789489746,0.12188303947448731
69,0.0021853798534721136,0.046748045831918716,0.029484819620847702,409.2336120605469,24.736553192138672,0.12368276596069336
70,0.002230672165751457,0.04722999408841133,0.02983560971915722,386.6922607421875,25.116657257080078,0.1249584938163188
71,0.0022778650745749474,0.047726985067129135,0.030182214453816414,390.8884582519531,25.254549026489258,0.1262727451324463
72,0.0023369602859020233,0.04834211617708206,0.03059738129377365,395.1095886230469,25.580076217651367,0.12790038108825683
73,0.002404105383902788,0.04903167858719826,0.031078940257430077,353.326416015625,25.944950103759766,0.12972475051879884
74,0.0024745818227529526,0.049745168536901474,0.031555794179439545,345.3759460449219,26.454036712646484,0.13161212294848998
75,0.002543468726798892,0.05043281242251396,0.03201990947127342,332.50738525390625,26.820756912231445,0.13343660155339027
76,0.002614255528897047,0.051129791885614395,0.03249886631965637,311.64007568359375,27.055208206176758,0.13527604103088378
77,0.002676459029316902,0.051734503358602524,0.03290793299674988,312.7577819824219,27.37520408630371,0.13687602043151856
78,0.002720256568863988,0.052156079560518265,0.033203937113285065,324.28582763671875,27.598325729370117,0.13799162864685058
79,0.002770077669993043,0.052631527185440063,0.03353997692465782,324.40631103515625,27.8498592376709,0.1392492961883545
80,0.0028333987575024366,0.0532296784222126,0.03396261855959892,306.2270812988281,28.16640853881836,0.1408320426940918
81,0.0029066218994557858,0.053913094103336334,0.03441594913601875,308.9619140625,28.527841567993164,0.1426392078399658
82,0.0029757486190646887,0.054550424218177795,0.034846220165491104,306.3841247558594,28.865283966064453,0.14432641983032227
83,0.0030448033940047026,0.05517973750829697,0.035271115601062775,305.2677001953125,29.342336654663086,0.14598177440130888
84,0.0031155685428529978,0.05581727996468544,0.03570638969540596,297.71783447265625,29.535593032836914,0.14767796516418458
85,0.0031820780131965876,0.05640991032123566,0.03612825274467468,281.1630554199219,29.84918975830078,0.1492459487915039
86,0.0032555933576077223,0.057057805359363556,0.03656427562236786,279.7916259765625,30.192047119140625,0.15096023559570312
87,0.0033241796772927046,0.0576556995511055,0.03698095306754112,272.3973388671875,30.508419036865234,0.15254209518432618
88,0.0033948346972465515,0.05826520919799805,0.03740421310067177,265.8616943359375,30.9835205078125,0.15414686819807213
89,0.0034545320086181164,0.058775268495082855,0.03776437044143677,264.28387451171875,31.25717544555664,0.15550833555003304
90,0.003534081391990185,0.05944814160466194,0.038228921592235565,255.70738220214844,31.45682716369629,0.15728413581848144
91,0.0036026579327881336,0.06002214550971985,0.03862101212143898,257.14910888671875,31.76062774658203,0.15880313873291016
92,0.003672148799523711,0.060598257929086685,0.03902195394039154,253.8536834716797,32.2240104675293,0.1603184600374592
93,0.0037440184969455004,0.061188384890556335,0.03943825885653496,247.251708984375,32.53798294067383,0.16188051214265586
94,0.0038139019161462784,0.06175679713487625,0.039827726781368256,249.11685180664062,32.84183120727539,0.16339219506107158
95,0.003890485502779484,0.06237375736236572,0.040246378630399704,248.69725036621094,33.00503158569336,0.1650251579284668
96,0.003972061909735203,0.06302429735660553,0.04069361090660095,243.7960205078125,33.34916687011719,0.16674583435058593
97,0.004046538844704628,0.06361240893602371,0.04109765216708183,243.25318908691406,33.82715606689453,0.16829430879052007
98,0.004110303707420826,0.06411164999008179,0.041445039212703705,245.365234375,33.924598693847656,0.1696229934692383
99,0.004190789069980383,0.06473630666732788,0.04187291860580444,242.85580444335938,34.255126953125,0.171275634765625
100,0.00429511209949851,0.06553710252046585,0.04240381717681885,238.7102813720703,34.67872619628906,0.1733936309814453
101,0.004388859495520592,0.06624846905469894,0.04288382828235626,235.66708374023438,35.055328369140625,0.17527664184570313
102,0.004454936366528273,0.06674531102180481,0.04323505237698555,235.77198791503906,35.31821060180664,0.17659105300903322
103,0.004530514124780893,0.06730909645557404,0.043630123138427734,233.4820098876953,35.61649703979492,0.1780824851989746
104,0.0046003046445548534,0.067825548350811,0.043999798595905304,230.5938262939453,35.88981246948242,0.17944906234741212
105,0.004679828882217407,0.0684092715382576,0.04440106078982353,230.65342712402344,36.19871139526367,0.18099355697631836
106,0.004753010347485542,0.06894207745790482,0.04476524516940117,233.49034118652344,36.66371536254883,0.18240654409228274
107,0.004842747002840042,0.06958984583616257,0.045216575264930725,227.785400390625,36.823360443115234,0.18411680221557616
108,0.004936541896313429,0.07026053220033646,0.04566982015967369,226.85894775390625,37.36495590209961,0.18589530299552046
109,0.0050233700312674046,0.07087573409080505,0.04608801752328873,226.9756317138672,37.50379943847656,0.18751899719238282
110,0.005107035860419273,0.07146352529525757,0.046498652547597885,224.4225311279297,37.814876556396484,0.1890743827819824
111,0.005193364806473255,0.07206500321626663,0.04690903425216675,225.06655883789062,38.13307189941406,0.1906653594970703
112,0.005280756391584873,0.07266881316900253,0.047320656478405,225.1536102294922,38.64552688598633,0.19226630291535488
113,0.005354260094463825,0.07317280769348145,0.047681912779808044,223.56829833984375,38.913551330566406,0.19359975786351447
114,0.0054333023726940155,0.07371094077825546,0.0480569452047348,223.6015625,39.004066467285156,0.1950203323364258
115,0.005524960812181234,0.07433007657527924,0.04848255589604378,222.15072631835938,39.33164978027344,0.19665824890136718
116,0.005626811180263758,0.07501207292079926,0.04894597828388214,219.49110412597656,39.69258117675781,0.19846290588378906
117,0.005717397201806307,0.07561346888542175,0.04936612397432327,217.1360321044922,40.21171188354492,0.20005826807733793
118,0.005804373882710934,0.07618644088506699,0.049764860421419144,215.76385498046875,40.5141716003418,0.20156304278777012
119,0.005878229159861803,0.0766696110367775,0.05010852962732315,216.1621856689453,40.56968307495117,0.20284841537475587
120,0.005978052970021963,0.07731787115335464,0.05054759979248047,215.14883422851562,40.91265869140625,0.20456329345703125
121,0.006065909750759602,0.07788395136594772,0.05093659088015556,215.20407104492188,41.212223052978516,0.20606111526489257
122,0.00617398414760828,0.07857470214366913,0.051404647529125214,212.98377990722656,41.577674865722656,0.2078883743286133
123,0.006281407084316015,0.07925532758235931,0.05186707526445389,211.6393280029297,41.9378776550293,0.2096893882751465
124,0.006381249520927668,0.07988272607326508,0.0523035004734993,208.58238220214844,42.479618072509766,0.21134138344532222
125,0.00649443781003356,0.08058807253837585,0.05278768390417099,205.57188415527344,42.85451889038086,0.21320656164368587
126,0.00661873072385788,0.08135557919740677,0.05330626294016838,202.64486694335938,43.04923629760742,0.21524618148803712
127,0.006708050612360239,0.08190269023180008,0.05369407683610916,201.0267791748047,43.3387451171875,0.2166937255859375
128,0.006795373745262623,0.08243405818939209,0.05406666174530983,200.32241821289062,43.61992263793945,0.21809961318969726
129,0.006904155015945435,0.08309124410152435,0.05451459065079689,198.78480529785156,43.96766662597656,0.21983833312988282
130,0.007008082699030638,0.08371429145336151,0.05494081228971481,198.00938415527344,44.297332763671875,0.22148666381835938
131,0.007119541987776756,0.08437737822532654,0.05538612976670265,197.6630859375,44.64824676513672,0.2232412338256836
132,0.007231986150145531,0.08504108339548111,0.05583837255835533,196.419677734375,44.99937057495117,0.22499685287475585
133,0.007344433106482029,0.0856996700167656,0.05628928542137146,194.84974670410156,45.57559585571289,0.22674425798862136
134,0.007464684080332518,0.0863984003663063,0.05676223337650299,193.5272674560547,45.947139739990234,0.22859273502482705
135,0.007586264051496983,0.08709916472434998,0.05723411589860916,193.00099182128906,46.08839416503906,0.23044197082519532
136,0.00771332997828722,0.08782556653022766,0.05771540105342865,192.97994995117188,46.472816467285156,0.23236408233642578
137,0.007834890857338905,0.08851491659879684,0.05817902833223343,192.36729431152344,46.837589263916016,0.23418794631958006
138,0.007962538860738277,0.08923305571079254,0.05866965278983116,190.257568359375,47.21757888793945,0.23608789443969727
139,0.008088414557278156,0.08993561565876007,0.05914769694209099,188.8092803955078,47.82569885253906,0.23793880026138836
140,0.008205343969166279,0.09058335423469543,0.059592220932245255,187.7451171875,48.1724739074707,0.23966404929089902
141,0.008303962647914886,0.09112608432769775,0.05997103080153465,187.3504180908203,48.458953857421875,0.24108932267374067
142,0.008430393412709236,0.09181717038154602,0.06043468043208122,186.76255798339844,48.584957122802734,0.24292478561401368
143,0.008560857735574245,0.09252490103244781,0.06090836599469185,186.58786010742188,48.95950698852539,0.24479753494262696
144,0.008682094514369965,0.09317775815725327,0.06135161966085434,186.0055389404297,49.3049430847168,0.24652471542358398
145,0.008781320415437222,0.09370870143175125,0.06172047182917595,186.26144409179688,49.83464050292969,0.2479335348404462
146,0.008903917856514454,0.09436057507991791,0.06216585263609886,185.28160095214844,50.178890228271484,0.24964622004115167
147,0.009019915945827961,0.09497323632240295,0.06258602440357208,184.8023223876953,50.255035400390625,0.2512751770019531
148,0.009158801287412643,0.09570162743330002,0.06307549774646759,183.8068084716797,50.89201354980469,0.25319409726270986
149,0.009291806258261204,0.09639401733875275,0.06353962421417236,183.17222595214844,51.00686264038086,0.2550343132019043
150,0.009393691085278988,0.09692105650901794,0.06390529870986938,183.36614990234375,51.54086685180664,0.25642222314331664
151,0.009521477855741978,0.09757806360721588,0.06435029953718185,183.214599609375,51.89237594604492,0.25817102460718866
152,0.00963560026139021,0.09816109389066696,0.06474772840738297,183.53335571289062,51.941932678222656,0.2597096633911133
153,0.009729665704071522,0.09863907098770142,0.06508313119411469,183.779052734375,52.45442581176758,0.2609672925958586
154,0.00987581443041563,0.09937713295221329,0.06557812541723251,183.0944366455078,52.84648513793945,0.26291783650716144
155,0.010007827542722225,0.10003913193941116,0.06602561473846436,182.38475036621094,52.936378479003906,0.26468189239501955
156,0.010139214806258678,0.10069366544485092,0.066470667719841,181.8732452392578,53.01555252075195,0.2664098116620701
157,0.010270852595567703,0.10134521126747131,0.06691177934408188,181.58924865722656,53.62675857543945,0.26813379287719724
158,0.010411476716399193,0.10203664749860764,0.06738001108169556,180.78076171875,54.26095199584961,0.26995498505397814
159,0.010554621927440166,0.10273569077253342,0.06785232573747635,179.6424560546875,54.362525939941406,0.27181262969970704
160,0.010704228654503822,0.10346124321222305,0.0683397725224495,178.7445831298828,55.020179748535156,0.2737322375549013
161,0.010835518129169941,0.10409379750490189,0.0687689557671547,178.3025665283203,55.08116149902344,0.27540580749511717
162,0.01097444910556078,0.10475900769233704,0.06921931356191635,177.65374755859375,55.433170318603516,0.2771658515930176
163,0.011125200428068638,0.10547606647014618,0.0697002187371254,176.86952209472656,56.092491149902344,0.2790671201487679
164,0.011281540617346764,0.10621459782123566,0.07019743323326111,175.51930236816406,56.203346252441406,0.28101673126220705
165,0.011451056227087975,0.10700960457324982,0.07072686403989792,174.46009826660156,56.905696868896484,0.28311291974575364
166,0.011589736677706242,0.10765563696622849,0.07116232067346573,174.4709014892578,57.25071716308594,0.2848294386223181
167,0.011743579991161823,0.10836780071258545,0.07163695991039276,174.1856689453125,57.342750549316406,0.286713752746582
168,0.011905482038855553,0.10911224782466888,0.07213371992111206,172.97044372558594,58.025367736816406,0.288683421576201
169,0.012063326314091682,0.10983317345380783,0.07261697947978973,172.350830078125,58.1181640625,0.2905908203125
170,0.012217050418257713,0.11053076386451721,0.07308539003133774,171.15943908691406,58.487281799316406,0.292436408996582
171,0.012378949671983719,0.11126072704792023,0.07357333600521088,169.89633178710938,58.87354278564453,0.29436771392822264
172,0.012549206614494324,0.1120232418179512,0.07408256828784943,168.49375915527344,59.277008056640625,0.2963850402832031
173,0.012709759175777435,0.11273756623268127,0.07456140965223312,168.0210418701172,59.65501022338867,0.29827505111694336
174,0.012868572026491165,0.11343973129987717,0.07503082603216171,167.33338928222656,60.02656555175781,0.3001328277587891
175,0.01304654497653246,0.1142214760184288,0.07554983347654343,166.5579833984375,60.44021224975586,0.3022010612487793
176,0.013200471177697182,0.11489330232143402,0.07600405812263489,165.942626953125,60.79575729370117,0.30397878646850585
177,0.01335879322141409,0.1155802458524704,0.07646361738443375,165.72418212890625,61.46502685546875,0.3057961535097948
178,0.013556969352066517,0.11643440276384354,0.07702856510877609,164.46653747558594,61.917457580566406,0.3080470526396339
179,0.013752121478319168,0.11726944148540497,0.0775809958577156,163.4817657470703,62.36436080932617,0.3102704517876924
180,0.013934009708464146,0.11804240942001343,0.07809200882911682,162.8391571044922,62.46210861206055,0.31231054306030276
181,0.014090334996581078,0.1187027171254158,0.07853537052869797,162.4793701171875,63.12646484375,0.31406201414800994
182,0.014257237315177917,0.11940367519855499,0.07900194078683853,162.1092987060547,63.182395935058594,0.31591197967529294
183,0.014421716332435608,0.12009044736623764,0.07946240901947021,161.59027099609375,63.86197280883789,0.3177212577554124
184,0.014615783467888832,0.12089575827121735,0.07999259233474731,161.035400390625,63.97191619873047,0.31985958099365236
185,0.014798028394579887,0.12164714932441711,0.08049115538597107,160.530517578125,64.3695068359375,0.3218475341796875
186,0.015003073960542679,0.12248703837394714,0.08104582130908966,159.69366455078125,64.81391906738281,0.32406959533691404
187,0.01520271971821785,0.12329930812120438,0.08158297091722488,158.5022735595703,65.2437515258789,0.3262187576293945
188,0.01538096833974123,0.1240200325846672,0.08206307142972946,157.9344940185547,65.95182037353516,0.32811850932107045
189,0.015543684363365173,0.12467431277036667,0.08250260353088379,157.57882690429688,65.97135162353516,0.3298567581176758
190,0.015727974474430084,0.1254112273454666,0.08299039304256439,157.16029357910156,66.36128997802734,0.33180644989013675
191,0.015895018354058266,0.12607544660568237,0.08343317359685898,156.87176513671875,67.04708099365234,0.3335675671325987
192,0.016068164259195328,0.12676025927066803,0.0838906466960907,156.76315307617188,67.07510375976562,0.3353755187988281
193,0.016263553872704506,0.12752863764762878,0.08440223336219788,156.1821746826172,67.81776428222656,0.3374018123493859
194,0.016440851613879204,0.12822188436985016,0.0848630964756012,155.867919921875,67.84852600097656,0.3392426300048828
195,0.016623178496956825,0.12893091142177582,0.08533402532339096,155.412841796875,68.56573486328125,0.34112305902129975
196,0.01681787148118019,0.1296837329864502,0.08583224564790726,154.86190795898438,68.62210845947266,0.34311054229736326
197,0.016998672857880592,0.13037896156311035,0.08629544824361801,154.6573944091797,68.98997497558594,0.34494987487792966
198,0.017177265137434006,0.13106206059455872,0.08674841374158859,154.57948303222656,69.35147857666016,0.34675739288330076
199,0.01736437901854515,0.1317739635705948,0.08721979707479477,154.1724853515625,70.0768051147461,0.34864082146639847
200,0.01755008101463318,0.13247671723365784,0.08768600225448608,153.67811584472656,70.09998321533203,0.35049991607666015
201,0.017750559374690056,0.13323122262954712,0.08818318694829941,153.28846740722656,70.4992446899414,0.35249622344970705
202,0.01793557032942772,0.1339237540960312,0.08863990753889084,152.9454345703125,71.22089385986328,0.35433280527295163
203,0.01812582276761532,0.1346321702003479,0.08910628408193588,152.34713745117188,71.24056243896484,0.3562028121948242
204,0.01833278313279152,0.13539861142635345,0.08961085230112076,151.67010498046875,71.64613342285156,0.35823066711425783
205,0.018531229346990585,0.1361294537782669,0.0900937095284462,151.30810546875,72.03285217285156,0.3601642608642578
206,0.018748559057712555,0.13692538440227509,0.09061646461486816,150.92984008789062,72.45402526855469,0.36227012634277345
207,0.018966829404234886,0.13772010803222656,0.09113867580890656,150.3312530517578,73.23977661132812,0.3643769980663091
208,0.019163113087415695,0.1384308934211731,0.09160781651735306,150.052734375,73.25064849853516,0.36625324249267577
209,0.019383005797863007,0.1392228603363037,0.09212703257799149,149.56846618652344,73.66974639892578,0.3683487319946289
210,0.019601009786128998,0.14000360667705536,0.09263969957828522,149.00450134277344,74.45327758789062,0.3704143163576648
211,0.019827215000987053,0.14080914855003357,0.09316776692867279,148.45834350585938,74.50907897949219,0.3725453948974609
212,0.020025584846735,0.14151178300380707,0.09363283216953278,148.3546600341797,74.88093566894531,0.37440467834472657
213,0.02023496851325035,0.1422496736049652,0.09411773085594177,148.14743041992188,75.6476821899414,0.37635662781065377
214,0.02046458050608635,0.14305447041988373,0.09464416652917862,147.6576385498047,75.69717407226562,0.37848587036132814
215,0.020701806992292404,0.14388123154640198,0.09518415480852127,147.1597900390625,76.13471221923828,0.3806735610961914
216,0.020906655117869377,0.1445913314819336,0.09565258771181107,146.8611297607422,76.89302825927734,0.3825523793993898
217,0.021110912784934044,0.14529594779014587,0.09611605852842331,146.77223205566406,76.88328552246094,0.3844164276123047
218,0.02134307473897934,0.14609269797801971,0.09663653373718262,146.27584838867188,77.69141387939453,0.3865244471611668
219,0.0215756893157959,0.1468866616487503,0.09715388715267181,145.7675323486328,77.72502136230469,0.38862510681152346
220,0.021796071901917458,0.14763492345809937,0.09764410555362701,145.5978240966797,78.51024627685547,0.39059824018336053
221,0.022017691284418106,0.14838360249996185,0.09813155978918076,145.08494567871094,78.5171127319336,0.39258556365966796
222,0.022253965958952904,0.14917762577533722,0.09865132719278336,144.63844299316406,79.33056640625,0.39467943485696516
223,0.022469161078333855,0.14989717304706573,0.09912271797657013,144.45462036132812,79.31806945800781,0.39659034729003906
224,0.022691627964377403,0.1506374031305313,0.09960547089576721,144.09918212890625,79.70970916748047,0.39854854583740235
225,0.022925561293959618,0.15141189098358154,0.10011063516139984,143.80885314941406,80.11954498291016,0.40059772491455076
226,0.02314690686762333,0.15214107930660248,0.10058785229921341,143.71786499023438,80.90660858154297,0.40252044070419385
227,0.02337680757045746,0.1528947651386261,0.10107866674661636,143.4469451904297,80.90421295166016,0.4045210647583008
228,0.023616889491677284,0.15367788076400757,0.10158894211053848,143.20484924316406,81.72386169433594,0.40658637658873603
229,0.023868517950177193,0.15449438989162445,0.1021168977022171,142.62823486328125,82.16057586669922,0.40875908391392646
230,0.024130119010806084,0.15533871948719025,0.10266122221946716,141.92538452148438,82.19743347167969,0.41098716735839846
231,0.02437499724328518,0.15612493455410004,0.10317099094390869,141.53907775878906,82.61345672607422,0.4130672836303711
232,0.02465299516916275,0.1570127159357071,0.1037474051117897,141.0570068359375,83.08320617675781,0.4154160308837891
233,0.02489478513598442,0.15778081119060516,0.10424929112195969,140.971923828125,83.48967742919922,0.4174483871459961
234,0.025134794414043427,0.1585395634174347,0.10474264621734619,140.92124938964844,84.3092041015625,0.41944877662468905
235,0.02537904679775238,0.1593080312013626,0.10524003952741623,140.54586791992188,84.29783630371094,0.4214891815185547
236,0.02561783418059349,0.1600557267665863,0.10572350770235062,140.22962951660156,85.11549377441406,0.4234601680319108
237,0.02589324489235878,0.16091378033161163,0.1062762662768364,139.7426300048828,85.1474609375,0.4257373046875
238,0.026160217821598053,0.1617412120103836,0.10681137442588806,139.3116912841797,86.01327514648438,0.42792674202231035
239,0.026431165635585785,0.16257664561271667,0.10735144466161728,138.98960876464844,86.02739715576172,0.4301369857788086
240,0.02669569104909897,0.16338816285133362,0.10787732899188995,138.7045440673828,86.89007568359375,0.4322889337492226
241,0.02695528231561184,0.16418063640594482,0.10839087516069412,138.4613800048828,86.87610626220703,0.43438053131103516
242,0.027215946465730667,0.16497255861759186,0.10890277475118637,138.17979431152344,87.73265838623047,0.4364808874936839
243,0.0274939127266407,0.1658128798007965,0.1094454973936081,137.84945678710938,87.73985290527344,0.4386992645263672
244,0.027739211916923523,0.16655093431472778,0.1099211573600769,139.5641632080078,88.13043212890625,0.4406521606445313
245,0.02786421962082386,0.16692578792572021,0.1101573184132576,142.95481872558594,88.77086639404297,0.44164610146290034
246,0.027972744777798653,0.16725054383277893,0.11035625636577606,142.93856811523438,88.50066375732422,0.4425033187866211
247,0.0280874352902174,0.1675930619239807,0.11056619882583618,142.98397827148438,89.1258773803711,0.4434123252754781
248,0.028238661587238312,0.16804362833499908,0.11084561794996262,138.29827880859375,88.92030334472656,0.4446015167236328
249,0.028412623330950737,0.1685604453086853,0.11117946356534958,138.56329345703125,89.19376373291016,0.4459688186645508
250,0.028604654595255852,0.16912910342216492,0.11154547333717346,138.70091247558594,89.49462890625,0.44747314453125
251,0.028820810839533806,0.16976693272590637,0.11195658892393112,138.78443908691406,90.28132629394531,0.44916082733306123
252,0.029016366228461266,0.17034190893173218,0.11232518404722214,138.91281127929688,90.58711242675781,0.45068215137690454
253,0.029219528660178185,0.1709372103214264,0.11271047592163086,140.700439453125,90.45142364501953,0.4522571182250977
254,0.029300469905138016,0.1711737960577011,0.11287397146224976,147.8428192138672,91.02922821044922,0.4528817323902946
255,0.02935102954506874,0.17132142186164856,0.11294902116060257,147.58767700195312,90.6547622680664,0.453273811340332
256,0.02951185591518879,0.17179015278816223,0.11321369558572769,141.12771606445312,91.35816955566406,0.4545182564958411
