epoch,mse,rmse,mae,mape,dtw_cru,dtw_norm,frechet_xy,edr_x,edr_y,pearson_x,pearson_y,lag_x_ms,lag_y_ms
29,0.002767412099312986,0.05260619829747238,0.008337836726008458,12.498142281658392,1.2924068291385684,0.005693422154795455,0.009884776618366502,1.0,1.0,0.0,0.0,-50.0,0.0
30,0.14398937968816677,0.37945932547266087,0.13990918830172505,67.13229768453259,19.05222462117582,0.08393050493910054,0.13599443533304076,109.0,144.0,0.5750283847161188,0.9827956267851927,0.0,0.0
31,0.058694264386300814,0.24226899179692976,0.11675786315209888,69.5164650906368,18.46648817543538,0.07129918214453815,0.21778359409431056,67.0,75.0,0.0,0.0,600.0,950.0
32,0.0062403750684989325,0.07899604463831675,0.03088395872595669,47.02264311878842,7.692294602384057,0.03315644225165542,0.08628828484259769,20.0,37.0,0.9546906549208548,-0.04566494676107519,0.0,-900.0
33,0.005325600689055493,0.07297671333415538,0.009865567958090859,5.773972496612256,2.6394380679614033,0.011730835857606236,0.02533555935340886,0.0,2.0,0.999684049888061,0.9997949658519473,0.0,0.0
34,0.14043693185919387,0.37474915858370367,0.12766187846608945,58.55338816309389,13.557930853050385,0.05999084448252383,0.12326621736211205,1.0,110.0,0.0,0.0,50.0,50.0
35,0.035333977377611646,0.1879733421993971,0.08383079223974176,63.968819861938684,16.495045995095932,0.07266540085945344,0.15937176596709687,6.0,215.0,0.9898515347181761,0.9537873254574992,0.0,-50.0
36,0.031304499454171644,0.17693077588190145,0.0724819741123006,44.224602633876515,9.544345075155434,0.04241931144513526,0.10470473610676224,3.0,39.0,0.0,0.0,-50.0,-50.0
37,0.1672783751975666,0.4089967911824818,0.21285451433529007,461.1844135085756,25.587554257170783,0.10661480940487826,0.17676782952256231,159.0,119.0,0.0,0.0,100.0,-8850.0
38,0.16680259964869118,0.4084147397544452,0.18293867748462936,97.98051683329847,27.913118181604208,0.12296527833305819,0.2604671928675661,53.0,162.0,0.047754305793928385,0.9433438307268697,-1150.0,0.0
39,0.2057729812883251,0.453622068784495,0.2397347953052958,135.26960479236774,30.049583910384168,0.12116767705800068,0.1748467523699547,180.0,191.0,0.7540814462700762,0.7361471798726005,650.0,850.0
40,0.33419076253256386,0.5780923477547197,0.30469559984303046,98.12360339748045,34.394516399452044,0.14038578122225323,0.22477189898555403,174.0,203.0,0.12704113222724037,0.7963488472703739,1550.0,550.0
41,0.06114875232798421,0.24728273762635394,0.10487953567994975,100.15658028964222,16.837841171658077,0.06476092758330029,0.2002388320806492,84.0,83.0,0.0,0.0,850.0,950.0
42,0.2299393026329677,0.479519866776099,0.22949604075474775,182.0254092199188,23.61751887396695,0.10450229590250863,0.1578532198970914,154.0,24.0,0.926081664872349,0.978657112430854,0.0,0.0
43,0.5003471155586824,0.7073521863673585,0.3862231158082844,146.93842882915433,20.27503744509686,0.08739240278058992,0.23958213047739077,51.0,24.0,-0.760041421155937,0.9034005517748865,-9050.0,-300.0
44,0.03805692184805012,0.195081833721262,0.049844902071814516,14.802161579440492,13.713090945541971,0.05666566506422302,0.0626078558377652,19.0,21.0,0.0,0.0,900.0,600.0
45,0.18157409002868607,0.4261151135886711,0.19312600132122185,93.58495029873156,25.06369448559183,0.11289952470987312,0.13766068705086976,70.0,145.0,0.0,0.0,-50.0,-50.0
46,0.04794939631285941,0.2189735059610167,0.1052521505021272,264.9737360463296,17.11513108091574,0.07573066849962717,0.20450686319191108,17.0,93.0,0.9905473664938317,0.9580736169331585,0.0,-100.0
47,0.011509426513652056,0.10728199529115805,0.05433876847296771,108.14210999470856,10.611887881532018,0.04496562661666109,0.09621578486068628,37.0,46.0,0.7949005800594494,0.8433277916284688,-550.0,-400.0
48,0.007653082023887501,0.08748189540634965,0.04955573876905128,73.9359573811878,14.178734037575413,0.06273776122820979,0.1236914056698241,181.0,14.0,0.9960948052485848,0.9815442761847295,0.0,0.0
49,0.0031134671661650687,0.05579845128823083,0.023340198105788273,32.286814813651446,4.283139802742487,0.018785700889221435,0.06140238684950395,17.0,13.0,0.0,0.0,0.0,-50.0
50,0.23442205742098765,0.4841715165320939,0.2152907275830719,76.1469122689683,13.756352489037424,0.06168767932303777,0.1043560638208619,15.0,159.0,0.9959411359654331,0.9695094733907066,0.0,0.0
51,0.3032065770873102,0.5506419681492777,0.3212269495453452,220.40500462966907,31.277244453650727,0.11714323765412257,0.16050668382867178,193.0,191.0,0.7286480677050873,0.6587586825284895,-850.0,-950.0
52,0.03790197448987643,0.19468429440988924,0.08872423520203566,63.11842989382337,21.837292911624704,0.08178761390121612,0.2348622189691671,66.0,212.0,0.0,0.0,-1600.0,-1450.0
53,0.0012657916333989943,0.035577965560146835,0.01813243535852726,11.345233431210588,4.416237986560658,0.019284882037382784,0.05904550707977682,24.0,7.0,0.0,0.0,-50.0,-50.0
54,0.19754711498495522,0.4444627262042963,0.21975619469006055,250.3379294282672,23.863358314881783,0.10701057540305732,0.157078391066957,142.0,14.0,0.9590949115638862,0.9883534011683516,0.0,0.0
55,0.240647490311183,0.4905583454709368,0.24374631243395542,126.00147831216255,27.55784761976014,0.11627783805805966,0.1972949247700623,204.0,161.0,0.8737682117214801,0.8951125445793775,300.0,100.0
56,0.04129360585944117,0.20320828196567473,0.06655450148042377,59.843238730106904,17.59120093192724,0.07121943697136535,0.18047653647882128,63.0,209.0,0.0,0.0,-600.0,-700.0
57,0.008433942343554868,0.09183649788376552,0.018457138446474574,15.69246695419563,6.388470741565604,0.029038503370752748,0.09107214058728899,31.0,26.0,0.0,0.0,-50.0,-50.0
58,0.17123428642295516,0.41380464765750896,0.16939953192996068,73.11777015565552,16.481862485228408,0.07630491891309449,0.14590704520139652,107.0,112.0,0.0,0.0,150.0,150.0
59,0.08108662771833602,0.284757138134123,0.10160836257203257,163.8363782637064,16.644075066893283,0.06501591823005189,0.23429822737599512,78.0,73.0,0.7462818776646138,0.7514151784172196,-850.0,-700.0
60,0.005639367850160029,0.07509572457976572,0.012473683133746463,11.163603416452961,3.9316723719727946,0.017552108803449977,0.02844100523567194,3.0,1.0,0.0,0.0,-50.0,-50.0
61,0.18050510865150488,0.42485892794138724,0.18280843479897005,138.0179624532053,19.360012551293604,0.08760186674793485,0.16648180805890048,122.0,0.0,0.9785691425071988,0.9909590182042427,0.0,0.0
62,0.05087197209260836,0.22554815914258391,0.1228075701614201,579.7221737642208,18.809120154045367,0.08322619537188215,0.2361532124758986,58.0,19.0,0.0,0.0,-650.0,-200.0
63,0.3429747684331051,0.5856404771129683,0.28473092341843925,129.93693604589822,24.184360405229487,0.10796589466620307,0.16364580958107425,82.0,159.0,0.0,0.0,2100.0,100.0
64,0.037052527817610134,0.19249033175100025,0.08682861864966991,57.86066283935028,13.698264881157469,0.06170389586106968,0.233458122196531,17.0,63.0,0.0,0.0,-150.0,-400.0
65,0.006667542918212859,0.08165502383939925,0.02794380663661604,3977.677639825449,4.137091699571801,0.0182250735663956,0.039071882592285924,25.0,25.0,0.0,0.0,450.0,650.0
66,0.1318254481379873,0.3630777439309483,0.1288743577159635,60.65000369406268,16.657686642108988,0.07820510160614548,0.1263020868230289,103.0,135.0,0.0,0.0,-300.0,-300.0
67,0.20355910982915515,0.45117525400796876,0.22389478066571394,103.11465773376467,25.753819443582124,0.11759734905745262,0.17253056672162811,44.0,181.0,0.0,0.0,250.0,600.0
68,0.19664604239221165,0.44344790268103834,0.20462977018756565,121.84087528894425,23.81918863467508,0.09452058982013921,0.19487699450136203,77.0,195.0,0.0,0.0,-1850.0,-1450.0
69,0.032192676650121245,0.17942317757224469,0.07056470604192631,131.20745302672407,11.773477766509012,0.05327365505207698,0.2250036441593453,15.0,62.0,0.0,0.0,-150.0,650.0
70,0.027183513728465634,0.16487423609668564,0.03915335349516237,35.567623461618055,3.8859745565671076,0.01750438989444643,0.04712978959734267,16.0,16.0,0.0,0.0,-100.0,-100.0
71,0.1684413404294084,0.41041605771388673,0.16707456246704186,58.46517314779606,19.314279626596516,0.08859761296603906,0.1677388998153402,105.0,122.0,0.0,0.0,-100.0,-100.0
72,0.03777837381676753,0.19436659645311366,0.09405569157113748,43.31113282844718,24.48398048101884,0.09872572774604371,0.22607581034608437,63.0,207.0,0.5985681399906576,0.5526897279270662,-1150.0,-1450.0
73,0.15339733036360464,0.3916597124591763,0.19431421353560777,413.5891859683254,20.722706482778296,0.09593845593878841,0.1627732015083129,40.0,195.0,0.0,0.0,-100.0,-100.0
74,0.23481864526137367,0.48458089650890457,0.2627440239122217,219.5047915212699,28.63063718740604,0.12502461653889102,0.15276917012777308,185.0,162.0,0.0,0.0,450.0,100.0
75,0.09361496234254932,0.3059656228116965,0.11510562502430946,78.6324792232502,15.260980616256456,0.06549777088522084,0.22249162417358442,80.0,55.0,0.0,0.0,150.0,0.0
76,0.001110827071945248,0.03332907247352149,0.01707575528445051,19.62113918395746,6.619171678659049,0.02954987356544218,0.05182602117060732,1.0,97.0,0.0,0.0,-100.0,50.0
77,0.017916766085475842,0.13385352474057544,0.07379208400773753,25.201109924467296,6.511133380495577,0.030568701316880643,0.050943588933597427,4.0,4.0,0.0,0.0,-200.0,-9750.0
78,0.04390631541096648,0.20953833876158912,0.06408892953882525,37.10461689753853,12.790322201715039,0.0687651731275002,0.0758263114241305,164.0,21.0,0.0,0.0,150.0,0.0
79,0.003206971922478203,0.05663013263694694,0.013903213501564454,15.512299895115339,4.497626243759942,0.020631313044770377,0.08259395857132901,46.0,3.0,0.0,0.0,-150.0,-150.0
80,8.640275098116952e-05,0.009295308008945671,0.005807681989564745,4.253390410381514,3.213000406065124,0.015084508948662553,0.01661373498206015,4.0,6.0,0.0,0.0,-200.0,-200.0
81,0.24334715141428856,0.49330229212348947,0.22561071499688456,87.56693906189523,23.57195292561992,0.10570382477856467,0.1775565193273597,139.0,22.0,0.0,0.0,-200.0,-200.0
82,0.22624493563490536,0.47565211618882275,0.26596326692118094,163.43947643365763,32.195041474146024,0.12981871562155656,0.2588934033071805,204.0,170.0,0.0,0.0,-700.0,7300.0
83,0.15878224728354792,0.39847490169839794,0.15927214941112183,109.14265903368319,21.042688647293947,0.09269906893081034,0.21198756609762903,164.0,43.0,0.0,0.0,-1450.0,-350.0
84,0.08271139731938422,0.2875958923896241,0.1158605520688162,77.58873105380891,25.025114887098926,0.12031305234182176,0.25211809671978525,146.0,94.0,0.0,0.0,50.0,50.0
85,0.1509699108066361,0.3885484664834441,0.1648798552537541,269.4881096947822,14.060637201406655,0.06663809100192727,0.13220447796094326,120.0,5.0,0.0,0.0,-250.0,150.0
86,0.2843033604187601,0.5332010506542163,0.30955985438904315,325.1329936124023,35.94836387189134,0.14553993470401352,0.1921982029603036,190.0,64.0,0.0,0.0,-1000.0,-450.0
87,0.2742941572440061,0.5237309970242415,0.2941623170701649,544.7085778767291,31.65586864901977,0.13080937458272632,0.23958433262403375,204.0,27.0,0.0,0.0,-1550.0,-650.0
88,0.21454900683280037,0.4631943510372297,0.2469939547345116,113.53451027947227,26.595018526666816,0.12604274183254416,0.19673726830947927,159.0,128.0,0.0,0.0,-500.0,-100.0
89,0.04108633085580765,0.2026976340656389,0.08368994839280117,246.30379738452132,11.989505542445162,0.05906160365736533,0.2001747578619166,83.0,54.0,0.0,0.0,-1400.0,-1150.0
90,0.0317178478306587,0.17809505279669816,0.04486695261044328,34.77868673639352,1.9254962036584953,0.009347068949798521,0.028570371294237406,12.0,14.0,0.0,0.0,-50.0,-100.0
91,0.0028344042414631637,0.053239123222148986,0.007047268865087367,16.644260801890475,1.5436756537727687,0.0071466465452443,0.012701245608295192,4.0,4.0,0.0,0.0,200.0,200.0
92,0.0001992670845582592,0.014116199366623412,0.00828691266771148,12.045251424274486,1.711731569338374,0.007961542182969182,0.019959997297773646,3.0,3.0,0.0,0.0,150.0,150.0
93,7.370936921178873e-05,0.008585416076800747,0.004038413814081415,7.763339920231801,0.9366644711220743,0.0043364095885281215,0.0072672143167535905,1.0,1.0,0.0,0.0,50.0,50.0
94,0.1781268249551497,0.4220507374180854,0.1611992527582951,48.02909323380335,21.145895811787895,0.09789766579531432,0.15712136164145182,9.0,143.0,0.0,0.0,-250.0,-250.0
95,0.24106978907242216,0.4909885834440778,0.24375503928636347,144.77671742693738,27.6650294993416,0.1292758387819701,0.2421792207402146,139.0,154.0,0.0,0.0,-250.0,-600.0
96,0.35190216837776983,0.5932134256553621,0.29185449091444166,105.65016891934937,24.08910103570922,0.10850946412481631,0.17231947928596697,58.0,190.0,0.0,0.0,1150.0,50.0
97,0.04511328310061901,0.21239887735253926,0.09435132280194737,291.2934809141788,15.541859480368572,0.07129293339618611,0.16979920792995085,21.0,208.0,0.0,0.0,-350.0,-800.0
98,0.17384539051379616,0.41694770716937174,0.1938206947339379,268.72376238290303,20.84937423044127,0.1007216146398129,0.1516992293369698,118.0,138.0,0.0,0.0,150.0,100.0
99,0.05936350600151937,0.24364627229144994,0.11740807414397156,112.17125984914529,17.955106960854387,0.09865443385084828,0.23566917728048875,91.0,35.0,0.9382547342686547,0.982327491949217,-200.0,0.0
100,0.1931849072263362,0.4395280505568856,0.2259651046051705,1301.7094052178775,20.548536825659642,0.09297980464099385,0.1291873054336576,171.0,111.0,0.0,0.0,-500.0,-900.0
101,0.1986901727355124,0.4457467585249638,0.22637702642634777,291.17178293963366,29.700529769578164,0.12638523306203475,0.20329121104265924,175.0,197.0,0.0,0.0,-950.0,-700.0
102,0.0772614303801631,0.277959404194503,0.13920175594935483,71.55860087088783,22.370292661544035,0.088420129097012,0.22567641476460887,87.0,95.0,0.0,0.0,-1700.0,-1150.0
103,0.2470070349314851,0.4969980230659727,0.222064638722268,119.09153193773916,20.333315652640298,0.09457356117507115,0.16605217858434834,100.0,110.0,0.0,0.0,200.0,50.0
104,0.2329539429887331,0.48265302546315103,0.25102885396299557,438.26375535650726,24.449377214609395,0.10963846284578205,0.2061348302369514,196.0,62.0,0.0,0.0,0.0,300.0
105,0.027502622931800218,0.1658391477661418,0.06347038777136112,48.47852575685116,6.933773241046256,0.032250108097889564,0.14203559547476424,35.0,7.0,0.0,0.0,150.0,150.0
106,0.00047001013487833705,0.021679717130957614,0.008957617972402392,9.532192408645141,1.5155866461676395,0.006952232321869906,0.01797175223210933,9.0,9.0,0.0,0.0,-350.0,-350.0
107,5.5895230026465865e-05,0.007476311257997881,0.003964724936360662,3.750787383855652,1.1836761401192164,0.005454728756309753,0.007983439670305953,9.0,9.0,0.0,0.0,-450.0,-450.0
108,0.22900130467486718,0.47854080774252383,0.212853571134336,155.38590757421997,15.032702142720547,0.0683304642850934,0.13515161525647007,40.0,135.0,0.0,0.0,-500.0,-500.0
109,0.11516355870835426,0.33935756763089026,0.16455066622643844,135.57089206771266,25.832198526068897,0.12916099263034447,0.24392981547201692,126.0,125.0,0.0,0.0,-500.0,-450.0
110,0.12608313368774696,0.35508186899326044,0.13123408222426783,258.4565284162152,11.797632637891706,0.06780248642466498,0.12279261107530698,77.0,30.0,0.0,0.0,-350.0,-150.0
111,0.2573307354567813,0.5072777695274862,0.29097120814149124,99.95679069768256,24.465485119883443,0.10279615596589682,0.20182019553061564,173.0,164.0,0.0,0.0,-1300.0,-1300.0
112,0.032875101562452005,0.18131492371686342,0.08907259619621952,50.88161390008008,10.871897393602001,0.049417715425463644,0.23350303213595372,41.0,55.0,0.0,0.0,200.0,200.0
113,0.19969516320791797,0.44687264763903145,0.22238529565867898,144.4081802444794,23.16938692564312,0.10677136832093603,0.1611954086543538,131.0,115.0,0.0,0.0,-400.0,-400.0
114,0.4454663130726407,0.6674326281151085,0.339209184863228,117.8743979444771,12.478653595275123,0.056464495906222274,0.22650657042310796,50.0,48.0,0.0,0.0,-100.0,-100.0
115,0.13882574948711837,0.3725932762237107,0.1601789238594462,77.8098929451289,14.042937399662405,0.06412300182494249,0.14370657763448538,109.0,94.0,0.9784430910227931,0.9860198732694664,0.0,0.0
116,0.038007660047063754,0.19495553351229544,0.07537147194952752,152.08799841493038,13.764800504024096,0.05832542586450888,0.20332196785200135,70.0,85.0,0.0,0.0,-450.0,-1700.0
117,0.11071076407348744,0.33273227086275753,0.1352207007593065,297.20064311715623,23.938025596486774,0.11345035827718851,0.23286539228517883,123.0,50.0,0.0,0.0,150.0,-1000.0
118,0.0030796220780237946,0.05549434275693149,0.01181521079943624,9.262391211570089,3.9219212145312987,0.018326734647342517,0.07624311839776694,15.0,16.0,0.0,0.0,-350.0,-350.0
119,8.340544501758454e-05,0.009132658157271876,0.003727026642469975,5.060625017819122,0.6075954572659835,0.0030379772863299175,0.00813357230060384,6.0,6.0,0.0,0.0,-300.0,-300.0
120,0.0032480391358413593,0.05699157074376315,0.007739449689686056,8.233940218437533,1.0447083232143335,0.0056167114151308255,0.010551160712727645,2.0,2.0,0.0,0.0,150.0,100.0
121,3.4634737791214374e-05,0.005885128528011463,0.00391673627735493,3.8005343998742456,1.2497688837967729,0.006792222194547679,0.008157577663906481,0.0,0.0,0.9999813961777626,0.9999979416788101,0.0,0.0
122,0.0006597653951674366,0.025685898761138116,0.012359048013200861,16.67080654920997,2.126413214017648,0.00993651034587686,0.02828273054212969,10.0,10.0,0.0,0.0,-500.0,-500.0
123,0.08488772700624671,0.2913549845227411,0.09679800451130531,53.75165812362872,10.18449412275045,0.04849759106071643,0.15379873745924208,26.0,88.0,0.0,0.0,-950.0,-950.0
124,0.04037858743723288,0.20094423962192318,0.09827023841352256,79.73301591785936,13.70497895977717,0.0671812694106724,0.21380040537945286,8.0,50.0,0.0,0.0,-400.0,-150.0
125,0.21405800324595622,0.46266402847634075,0.2108420481397105,77.40228478076703,18.60859461875423,0.08420178560522275,0.13838802527288904,31.0,163.0,0.0,0.0,-50.0,-250.0
126,0.042896154280887944,0.20711386791059633,0.10725782867346079,53.02475853029189,28.873109532614293,0.14016072588647716,0.17752563872538815,165.0,60.0,0.0,0.0,-1000.0,-1300.0
127,0.20286410086484902,0.4504043748287188,0.23040761265003012,105.6301190018805,25.999437704973122,0.11926347571088589,0.15357326470634036,184.0,155.0,0.0,0.0,-250.0,-250.0
128,0.17721252212708197,0.420966176939528,0.1989677561084675,75.42128768654489,26.75815048238275,0.12503808636627453,0.2243945478620193,154.0,196.0,0.0,0.0,-200.0,-350.0
129,0.03741227596170545,0.1934225321975324,0.07237298093081852,46.319044040925085,21.531229010296233,0.09742637561220015,0.20137348313864256,128.0,58.0,0.0,0.0,200.0,550.0
130,0.0008761402859929133,0.02959966699125031,0.016459361639317174,11.294838372313484,7.938326939909158,0.03641434376105118,0.12149208353072667,56.0,3.0,0.0,0.0,-650.0,-150.0
131,0.15276620959698198,0.3908531816385559,0.17691961881137885,82.6192477118268,17.64288141963468,0.0832211387718617,0.1415969641675179,117.0,126.0,0.0,0.0,150.0,150.0
132,0.06856989321208895,0.2618585366416168,0.10154371517225846,38.01883203130608,9.595975271416783,0.03838390108566713,0.21825998960998882,80.0,79.0,0.0,0.0,700.0,500.0
133,0.014226237809949553,0.11927379347513666,0.0185312217954567,38.891458173643336,0.8336606917751909,0.0039323617536565604,0.009708828663027764,0.0,4.0,0.9934012262722385,0.9970712032585287,0.0,0.0
134,0.0029097330760467547,0.05394194171557745,0.007513409113945134,4.876240452606577,1.8708338947525125,0.008866511349537974,0.01682830741192687,8.0,8.0,0.0,0.0,-400.0,-400.0
135,0.00013671831674514552,0.011692660806897013,0.007003029022458717,4.581767752738407,5.7390562641350735,0.027071020113844685,0.029549637872749196,2.0,2.0,0.0,0.0,-100.0,-100.0
136,0.021337520893402757,0.14607368309658916,0.035795933546085734,50.04532189524985,11.758292131675,0.05249237558783482,0.08905232795470491,110.0,8.0,0.0,0.0,-400.0,-350.0
137,0.16169134138057129,0.4021086188837181,0.1828997846479636,123.22080407790739,19.27160942141865,0.10530934110064835,0.1481683229411112,142.0,46.0,0.0,0.0,150.0,150.0
138,0.04709735410709581,0.2170192482410162,0.09039133600585071,64.6588124349978,8.64531365769928,0.04856917785224314,0.13655198254018697,42.0,12.0,0.0,0.0,-400.0,-300.0
139,0.005033318492257399,0.07094588425171258,0.03168116163615262,22.175890703261736,3.642828264256299,0.017102480113879336,0.05198245439339273,17.0,19.0,0.0,0.0,300.0,150.0
140,0.00013230493263646854,0.011502388127535453,0.005519281988691059,4.903770583634888,1.1644073497978,0.005415848138594419,0.008169284821629347,8.0,8.0,0.0,0.0,-400.0,-400.0
141,0.00013616587279237035,0.011669013359850539,0.0076619476539852936,2.66430527300011,2.625791639845461,0.01227005439180122,0.013615169212175338,3.0,3.0,0.0,0.0,-150.0,-150.0
142,0.00015697145488648379,0.01252882496032584,0.006690509170546055,8.87364524053178,0.7701334371227146,0.0035490020143903902,0.014680884402088236,2.0,2.0,0.0,0.0,100.0,100.0
143,0.21290269748302662,0.46141380287441186,0.21137180573025324,546.813447523508,16.37872762679125,0.07725814918297759,0.12191036567962962,134.0,100.0,0.0,0.0,100.0,100.0
144,0.05698016125563761,0.23870517643243017,0.0956441018921324,132.53513332523886,13.532691554446654,0.056860048548095184,0.17240204822842642,76.0,46.0,0.0,0.0,300.0,150.0
145,0.0036591243113686667,0.060490696072773596,0.014226392551491714,14.79916363198804,2.9792147866069385,0.013603720486789674,0.02072793771531205,4.0,10.0,0.0,0.0,-200.0,-200.0
146,0.1210576121632227,0.34793334442565677,0.1322422008683075,36.97591953323853,13.243936897981406,0.06336811912909764,0.14237307082743364,105.0,111.0,0.0,0.0,-100.0,-100.0
147,0.03013407597149995,0.1735916932675638,0.07961143740001946,37.60104005980477,12.317419298065056,0.0641532255107555,0.22879152954751766,41.0,41.0,0.0,0.0,-650.0,-550.0
148,0.004035712221780937,0.06352725573941422,0.026522134197316763,33.725726777087694,2.823961788912175,0.0166115399347775,0.0257023438179785,10.0,8.0,0.0,0.0,-200.0,-200.0
149,0.19315287362867173,0.43949160814362737,0.1843536862257854,155.50477466093727,12.409959757242435,0.06531557766969702,0.141563455713744,108.0,26.0,0.0,0.0,-200.0,-200.0
150,0.15006028057928536,0.38737614869695497,0.1827812568297171,234.76074820240166,24.285103903151576,0.09340424578135222,0.16641658717067878,96.0,159.0,0.505098446335905,0.6986341435149056,1350.0,850.0
151,0.18281680160782082,0.42757081472876607,0.2044605388544626,102.72976052870166,31.877797356981343,0.1517990350332445,0.1958058021239549,1.0,207.0,0.0,0.0,-8650.0,-50.0
