timestamp,v0,v1,v2
2025-06-03T22:20:23.217042,-0.008307289223949965,-0.0011719889751683817,-0.0032966021244751342
2025-06-03T22:20:23.251597,4.752466979951464e-06,-0.00017816783568644113,0.0003096539387376085
2025-06-03T22:20:23.301191,-5.0265775666247237e-05,-3.4355287752475025e-05,0.00011343643749051058
2025-06-03T22:20:23.349388,-0.0003753187003141534,1.8204481266545784e-05,6.621220106639569e-06
2025-06-03T22:20:23.401473,-0.0004120598770374073,2.3367988858556882e-05,-2.6796611992119246e-05
2025-06-03T22:20:23.445052,-0.0002563915275288764,-2.539071619537148e-05,1.3430024681793107e-05
2025-06-03T22:20:23.501171,-0.00032747255340304093,2.9902064912956845e-05,-1.7193482439448182e-05
2025-06-03T22:20:23.542299,-0.00026601132032233465,4.1511595039207946e-05,2.102912725621131e-06
2025-06-03T22:20:23.602192,-0.00018097551931717248,3.287664301571011e-05,1.2006092457439443e-05
2025-06-03T22:20:23.651484,-0.00017348697979535643,7.007486057842639e-05,1.0935180038695869e-05
2025-06-03T22:20:23.695055,-0.0001933557978617273,4.5828465351591146e-05,1.4676333620622373e-05
2025-06-03T22:20:23.745136,-0.0004186477353229634,7.561500271974824e-05,-3.308909680255212e-05
2025-06-03T22:20:23.793414,-0.00022029134951750962,6.159938930566075e-05,6.504073992164017e-06
2025-06-03T22:20:23.841501,-0.00021509770538941098,2.8086882476164682e-05,2.2293769881276404e-05
2025-06-03T22:20:23.893601,-0.0002590139459712759,3.5799815987567866e-05,1.194091523493146e-05
2025-06-03T22:20:23.943396,-0.0004153640570603301,4.232585707205592e-06,-3.2566164316349955e-05
2025-06-03T22:20:23.991558,-0.0003332276087153474,-2.0228425996664874e-06,-9.886774333112136e-06
2025-06-03T22:20:24.043349,-0.0001648290653477602,-2.5980877885266426e-05,1.7140313841590427e-05
2025-06-03T22:20:24.092420,-1.5438987839289098e-05,5.253531131831345e-05,3.50229995699225e-05
2025-06-03T22:20:24.143540,-0.00026904294155194464,2.0307304404244196e-05,-1.923212510135386e-05
2025-06-03T22:20:24.191157,-0.000328310944723853,2.293370217726294e-05,-1.2008368734939268e-05
2025-06-03T22:20:24.241504,-0.00021068809452629012,-8.96463238562255e-06,1.1003914414664528e-05
