timestamp,v0,v1
2025-06-03T22:20:21.596199,-5.074570913390906e-06,-2.892312384263405e-05
2025-06-03T22:20:21.618219,9.073016353699435e-06,-0.0006825091366981246
2025-06-03T22:20:21.666780,2.724026997675758e-05,-0.0005002048059774472
2025-06-03T22:20:21.715853,3.2121901375204e-05,-0.0006198484819844246
2025-06-03T22:20:21.767245,2.1292792975948396e-05,-0.0006669038286383063
2025-06-03T22:20:21.817348,2.3498153144617946e-05,-0.000740476484763783
2025-06-03T22:20:21.868414,1.0910841569223094e-05,-0.0006983076453660612
2025-06-03T22:20:21.915827,8.940293274431787e-06,-0.0007520146497187587
2025-06-03T22:20:21.965897,-2.4766025262268944e-05,-0.0007350449683234221
2025-06-03T22:20:22.016911,-2.6008085079695183e-05,-0.0007052207422383453
2025-06-03T22:20:22.069499,-2.175419855458005e-05,-0.0006956927439394057
2025-06-03T22:20:22.119083,-1.9605388874947027e-05,-0.0006564279406332966
2025-06-03T22:20:22.168292,-2.09084890076723e-05,-0.0007375784023898124
2025-06-03T22:20:22.215508,1.3669085858320448e-07,-8.088777716365758e-05
2025-06-03T22:20:22.271534,4.053547187352673e-06,-7.168912374404145e-05
2025-06-03T22:20:22.318264,1.8581781824702794e-05,-0.0007579656088606724
2025-06-03T22:20:22.366839,1.3602322645193041e-05,-0.0007242528886248451
2025-06-03T22:20:22.418428,2.17447715307592e-05,-0.0006849884052103777
2025-06-03T22:20:22.468523,1.0214581046123243e-06,-1.4486746368540075e-05
2025-06-03T22:20:22.522112,-3.934367781869856e-06,-5.054894683136979e-05
2025-06-03T22:20:22.566840,-1.973799722191241e-05,-0.00019675679156010452
2025-06-03T22:20:22.616946,-2.840627455849105e-06,-4.4871968928160536e-05
2025-06-03T22:20:22.668490,-4.226441831440417e-06,-6.30870843505349e-05
2025-06-03T22:20:22.722469,-7.82597063821964e-06,-1.7112983300696148e-05
2025-06-03T22:20:22.767552,-1.228536402330169e-05,-0.0004645214611822129
2025-06-03T22:20:22.819151,-2.1729235371248016e-05,-0.00023768655304811279
2025-06-03T22:20:22.869397,-2.3298023479792603e-05,-0.00022559021810910466
2025-06-03T22:20:22.920106,-2.4906520047514212e-05,-0.0002608375409306948
2025-06-03T22:20:22.969387,-2.467030609826719e-05,-0.000314928677587897
2025-06-03T22:20:23.017064,-2.5234901611523308e-05,-0.00026618873249579996
2025-06-03T22:20:23.068165,-2.707372304721203e-05,-0.00020099731795931473
2025-06-03T22:20:23.119539,-2.0287182117128612e-05,-0.0001672618611653541
2025-06-03T22:20:23.173390,-1.4517159268852684e-05,-0.0007027692147083381
2025-06-03T22:20:23.217042,-1.4227939917639166e-05,-0.0006920987654438237
2025-06-03T22:20:23.310304,-2.7863434732395665e-05,-0.0006712659106795651
2025-06-03T22:20:23.373522,-1.5172075489131273e-05,-0.0014265646215950013
2025-06-03T22:20:23.435035,1.1308537321017592e-05,-0.0012401461782547893
2025-06-03T22:20:23.496659,3.6888490683720684e-06,-0.0012918523489998863
2025-06-03T22:20:23.561335,-7.503411632498933e-06,-0.0013211396021394317
2025-06-03T22:20:23.624852,-9.312681435009353e-06,-0.0013668029875660637
2025-06-03T22:20:23.685039,-2.025169092659743e-05,-0.001449911958767796
2025-06-03T22:20:23.742135,-2.6525787657074222e-05,-0.0014254084239734095
2025-06-03T22:20:23.790412,-2.6384140509655723e-05,-0.0007528000662632566
2025-06-03T22:20:23.841501,-3.031690558946167e-05,-0.0007309073190815815
2025-06-03T22:20:23.886091,-4.218086906108143e-05,-0.0008521557953332402
2025-06-03T22:20:23.952414,-3.562989099341077e-05,-0.0008006567815940912
2025-06-03T22:20:24.015091,-3.013395621590745e-05,-0.0008215562065019606
2025-06-03T22:20:24.073894,-4.19699384300249e-06,-0.00014775559079862049
2025-06-03T22:20:24.121468,-9.925403999340311e-06,-0.0002529252012793986
2025-06-03T22:20:24.177140,1.8968432762868764e-06,-0.0009643142751387958
2025-06-03T22:20:24.235992,2.8688525772211772e-06,-0.000854226240892182
2025-06-03T22:20:24.298240,7.435336010601528e-06,-0.000788726768925016
2025-06-03T22:20:24.345196,-7.676791965614644e-06,-0.00013546834233079473
2025-06-03T22:20:24.398430,-2.488092051640384e-05,-0.0002539142152484284
2025-06-03T22:20:24.455012,-4.2277797737234535e-05,-0.00043301953847395155
2025-06-03T22:20:24.507102,-2.6224782969319393e-05,-0.0003589749842169551
2025-06-03T22:20:24.571382,-2.7918198858756575e-05,-0.0003312584514378262
2025-06-03T22:20:24.629519,-2.7156381819248286e-05,-0.00018020498782753702
2025-06-03T22:20:24.696355,-1.9762612133399536e-05,-0.0004937647084745509
2025-06-03T22:20:24.753434,-2.474099759948764e-05,-0.00031006790692307795
2025-06-03T22:20:24.816185,-2.1396723784211798e-05,-0.00039589017266817585
2025-06-03T22:20:24.880554,-2.5138170600811058e-05,-0.00028986912482418923
2025-06-03T22:20:24.938131,-3.0872314548823896e-05,-0.0003337178101408464
2025-06-03T22:20:24.989394,-2.7165169140726397e-05,-0.0002720307042040586
2025-06-03T22:20:25.049481,-2.457823871844049e-05,-0.00021226309619153396
2025-06-03T22:20:25.101567,-4.075920423916944e-06,-0.0008104996992488471
2025-06-03T22:20:25.171212,-2.3027467855718316e-07,-0.0014115744992083054
2025-06-03T22:20:25.226870,3.822977480004685e-06,-0.001401495706967458
2025-06-03T22:20:25.288465,-1.3389715039502667e-05,-0.001376370573525848
2025-06-03T22:20:25.350552,-5.3522068987163536e-05,-0.0014624656710295596
2025-06-03T22:20:25.402451,-3.243220377375282e-05,-0.0015280049405111196
2025-06-03T22:20:25.463551,-2.5083082710810555e-05,-0.0016739900250433873
2025-06-03T22:20:25.526145,-4.021900730580398e-05,-0.0013845988583404425
2025-06-03T22:20:25.584873,-5.863151645601716e-05,-0.0009518453311291013
2025-06-03T22:20:25.632444,-1.4646758483101408e-05,-0.001069169617632594
2025-06-03T22:20:25.687030,1.7913764201616934e-05,-0.0008108161680309324
2025-06-03T22:20:25.749636,3.058673472542795e-05,-0.0008396447529833118
2025-06-03T22:20:25.812414,7.390672252362791e-06,-0.0007969947551202911
2025-06-03T22:20:25.865996,-2.6046251966859446e-06,-0.0007437322758092669
2025-06-03T22:20:25.926091,-3.7282874110808644e-05,-0.001427082121542488
2025-06-03T22:20:25.979168,-4.426412453266199e-05,-0.0014107310644280635
2025-06-03T22:20:26.039495,-2.8517889382905306e-05,-0.0007904316579182487
2025-06-03T22:20:26.097083,1.459766748811706e-05,-0.0010090317739186103
2025-06-03T22:20:26.151161,1.5902637228284318e-05,-0.0011974933693120564
2025-06-03T22:20:26.212222,2.300230703827837e-06,-0.0011255007909552962
2025-06-03T22:20:26.279490,-8.669356471287783e-06,-0.0011199406546856662
2025-06-03T22:20:26.333614,-2.9759369374154157e-06,-0.001371233056234495
2025-06-03T22:20:26.387474,-1.3721264910610639e-05,-0.001363930843589786
2025-06-03T22:20:26.450577,-3.338559066137505e-06,-0.0018824292483272508
2025-06-03T22:20:26.510173,-5.276076739608137e-05,-0.0011627364951682581
2025-06-03T22:20:26.580590,-4.5959857817181456e-05,-0.0012720541764783295
2025-06-03T22:20:26.643474,-4.077688432304234e-05,-0.0011013022720179238
