timestamp,v0,v1,v2,v3,v4,v5,v6
2025-06-03T22:20:21.595131,-2.0948870753815343,-5.730071044685068e-05,0.1386282360377658,-6.285253691067343e-05,-0.0015610243452856766,-2.703086431702506e-05,0.9999987792601971
2025-06-03T22:20:21.618219,-2.0948868377581853,-6.620910223117273e-05,0.1386437187347027,-3.488000254283698e-05,-0.0014804240935258944,-3.437644437743012e-05,0.9999989029724727
2025-06-03T22:20:21.666780,-2.0948893510469686,-6.792686661879649e-05,0.1386493905565772,-3.171714343266712e-05,-0.0014206977882166645,-4.757392394212493e-05,0.9999989891737587
2025-06-03T22:20:21.715853,-2.0949081169819843,-6.70166425554692e-05,0.13864972161758254,-3.2296086232338995e-05,-0.0014257008297958176,-6.39486186403575e-05,0.9999989811218215
2025-06-03T22:20:21.767245,-2.094928719975836,-6.584824311254135e-05,0.13864838178698294,-3.279258767938456e-05,-0.0014403616909461996,-7.682668547994776e-05,0.9999989591897114
2025-06-03T22:20:21.817348,-2.0949415395522126,-6.711777892230993e-05,0.13864905328821703,-3.162605960646049e-05,-0.0014340107204955503,-8.689624218805238e-05,0.9999989675305115
2025-06-03T22:20:21.868414,-2.094957913179883,-6.562267567666208e-05,0.13864819361409506,-3.2416442082190255e-05,-0.001445820627548868,-9.652909831129951e-05,0.9999989496164586
2025-06-03T22:20:21.915827,-2.094971213745899,-6.354709592470169e-05,0.13864829875973134,-3.2619220522757614e-05,-0.0014430957643168873,-0.00010798648957226881,0.9999989523742111
2025-06-03T22:20:21.965897,-2.0949802625218648,-6.190326377391618e-05,0.1386488990643542,-3.1738197911313104e-05,-0.0014324031750082304,-0.00011773549358346845,0.9999989666755584
2025-06-03T22:20:22.016911,-2.0949889368708545,-5.839952074499486e-05,0.13864944582335614,-3.2205952638632686e-05,-0.0014206700007787102,-0.00012071086083503612,0.9999989830436897
2025-06-03T22:20:22.069499,-2.0949986046607476,-5.6108097477415305e-05,0.13865017964003717,-3.218024708025614e-05,-0.001412927233530833,-0.00012362588536132146,0.9999989936583461
2025-06-03T22:20:22.119083,-2.0950195370475138,-5.232734734142789e-05,0.13864852518519705,-3.372437660732904e-05,-0.001441907512571451,-0.00012921382154052532,0.9999989515340404
2025-06-03T22:20:22.168292,-2.0950305516149896,-4.9247377876144856e-05,0.13864885038889666,-3.288739982154707e-05,-0.001435013717973157,-0.00013513097997889904,0.9999989606962932
2025-06-03T22:20:22.215508,-2.095041306500259,-4.784303375233662e-05,0.13864996507739072,-3.309873614226874e-05,-0.001418048975295043,-0.00014531409255361615,0.9999989834621793
2025-06-03T22:20:22.270535,-2.0950542571975577,-4.605304295295823e-05,0.13865056212315247,-3.210246289307478e-05,-0.0014113641610319246,-0.00015668869494627938,0.999998991234136
2025-06-03T22:20:22.318264,-2.0950750254004107,-4.584141366759795e-05,0.13864893381493665,-3.328697373916937e-05,-0.0014385424554995527,-0.00016626936029742945,0.9999989509204902
2025-06-03T22:20:22.366839,-2.0950916867808465,-4.594255579758127e-05,0.13864843947622,-3.3248969286279973e-05,-0.0014465828204468713,-0.00017365989351631356,0.9999989380668817
2025-06-03T22:20:22.418428,-2.095099928234114,-4.7241599691844594e-05,0.13864929649191207,-2.9901862956523226e-05,-0.0014207121639673095,-0.00018458242439920976,0.9999989733055501
2025-06-03T22:20:22.468523,-2.095100700183506,-4.461483412592892e-05,0.13865104764189057,-3.185365407577085e-05,-0.0014037884386479218,-0.00018856292727158214,0.9999989964031899
2025-06-03T22:20:22.522112,-2.0951141523305834,-4.359946890571671e-05,0.1386500860356355,-3.206341366078936e-05,-0.0014146246343309198,-0.00019081337143105038,0.9999989806991499
2025-06-03T22:20:22.566840,-2.0951305678778196,-4.2452783796853565e-05,0.13864948561719875,-3.233295972119915e-05,-0.0014220727655465974,-0.0001969775542771177,0.9999989689312047
2025-06-03T22:20:22.616946,-2.095141102282546,-4.290101541613469e-05,0.1386500358129195,-3.127282558326466e-05,-0.0014123339614158631,-0.00020322164648726407,0.9999989815173584
2025-06-03T22:20:22.668490,-2.0951582935250945,-4.1400728588270035e-05,0.13864927302816238,-3.3142762387961256e-05,-0.0014306865153265076,-0.0002066738501258892,0.9999989546612397
2025-06-03T22:20:22.722469,-2.0951670577337014,-4.2482241100486375e-05,0.13864912015170022,-3.157609921931154e-05,-0.0014260114124614914,-0.00020965282523056705,0.9999989607695073
2025-06-03T22:20:22.767552,-2.0951789287909652,-4.2114778319079e-05,0.13864996966315307,-3.19627946180341e-05,-0.0014223999568930012,-0.00021356549650484479,0.9999989650727251
2025-06-03T22:20:22.819151,-2.0951962504317763,-3.964871562321e-05,0.13865014078349666,-3.1647576554620334e-05,-0.00141652240563588,-0.0002261168433099562,0.9999989706664095
2025-06-03T22:20:22.869397,-2.0952130582883752,-3.719323970425017e-05,0.13864978054452914,-3.197710702867963e-05,-0.0014197157997056459,-0.00023287714831985958,0.9999989645758373
2025-06-03T22:20:22.920106,-2.0952239080649147,-3.542738462578563e-05,0.13865126451363535,-3.23332262942731e-05,-0.0014019360750775441,-0.00023970250419589123,0.9999989880357447
2025-06-03T22:20:22.969387,-2.0952430614139455,-3.3230207203852273e-05,0.13865095724196605,-3.2679904302687504e-05,-0.0014075936570983147,-0.0002488458401761281,0.9999989778434117
2025-06-03T22:20:23.017064,-2.0952655347263796,-3.09009056263902e-05,0.13864962790880178,-3.3547850298458253e-05,-0.0014250652209767114,-0.0002594655807614514,0.9999989503700842
2025-06-03T22:20:23.068165,-2.095284170828139,-2.9468896326504866e-05,0.1386491925157996,-3.363721711348625e-05,-0.0014305036992082888,-0.00026784971304483657,0.9999989403915563
2025-06-03T22:20:23.119539,-2.095300796557736,-2.9321515481969074e-05,0.13864893388044547,-3.1151874197113015e-05,-0.0014279575992873147,-0.00027673291326563615,0.9999989416922151
2025-06-03T22:20:23.173390,-2.095308336418937,-2.759384231497494e-05,0.13865089103482686,-3.3522174895381836e-05,-0.0014114144599085834,-0.00027912234912492827,0.999998964437564
2025-06-03T22:20:23.217042,-2.095321571353769,-2.4923711783928285e-05,0.1386507518714085,-3.3964595772154526e-05,-0.0014134095875834665,-0.00027536412422525254,0.9999989626466336
2025-06-03T22:20:23.310304,-2.0953265388938784,-2.4507277124132562e-05,0.13865257297170014,-3.218596004823938e-05,-0.0013849272631543848,-0.0002833596968475498,0.9999990003234114
2025-06-03T22:20:23.373522,-2.095353186288305,-1.937232676577628e-05,0.13864908488148914,-3.383403265457409e-05,-0.0014304910058293,-0.0002895460571869229,0.9999989343563429
2025-06-03T22:20:23.435035,-2.095370644990761,-1.549480182125439e-05,0.13864840951467985,-3.4083319628808086e-05,-0.001441910780166401,-0.0003015231566086258,0.9999989144071186
2025-06-03T22:20:23.496659,-2.0953754649881535,-1.3307624888459824e-05,0.13865098913852097,-3.4444040594842386e-05,-0.0014106344054656157,-0.0003088964322162553,0.999998956753044
2025-06-03T22:20:23.561335,-2.095397579068196,-9.184873397969479e-06,0.13864946799545114,-3.296670545269988e-05,-0.001430840683703863,-0.0003199077135759407,0.9999989246330163
2025-06-03T22:20:23.624852,-2.0954064536494617,-5.189243049605742e-06,0.13865030024444977,-3.221569108194052e-05,-0.001409766170266071,-0.00032893909127117794,0.9999989516597348
2025-06-03T22:20:23.685039,-2.0954312845566094,-6.352261066686223e-07,0.1386484807938968,-3.2620291624159855e-05,-0.001437834327682513,-0.0003471184202277363,0.9999989055379837
2025-06-03T22:20:23.742135,-2.095442045854053,3.1983528652868627e-06,0.13864939183990818,-3.246010801337168e-05,-0.0014211784935551936,-0.0003593282538010868,0.9999989250400407
2025-06-03T22:20:23.790412,-2.0954595784439047,6.488819468190778e-06,0.13864850490285685,-3.178993318124837e-05,-0.0014327819013192596,-0.0003694339946754892,0.9999989048213739
2025-06-03T22:20:23.841501,-2.095470719425023,8.083933660984599e-06,0.13864903817554441,-3.162286161248147e-05,-0.001427394558146238,-0.00038147885396843333,0.9999989080087307
2025-06-03T22:20:23.886091,-2.0954883732306335,1.1339204304903898e-05,0.13864939160185838,-3.201623985726464e-05,-0.0014234900108988388,-0.00039729810072908266,0.9999989074020873
2025-06-03T22:20:23.952414,-2.095502545346133,1.11464720910605e-05,0.13864931708661551,-3.113218570319665e-05,-0.0014184949740645425,-0.0004102240161438249,0.9999989093089314
2025-06-03T22:20:24.015091,-2.0955178657850926,1.0734134102323456e-05,0.1386495434041984,-3.055428120126444e-05,-0.001420832941916428,-0.0004192367443406708,0.9999989022697672
2025-06-03T22:20:24.073894,-2.0955228835593283,1.0201938595277945e-05,0.13865098923702474,-3.043824303951195e-05,-0.0013974349835642404,-0.0004232601741955512,0.9999989335493339
2025-06-03T22:20:24.121468,-2.0955452133082417,1.1359000238432039e-05,0.13864927855311399,-2.994914255566132e-05,-0.0014241383632605028,-0.0004322696286411643,0.9999988920373559
2025-06-03T22:20:24.177140,-2.0955604520956026,1.2984764276246619e-05,0.13865013012501945,-3.206991066988154e-05,-0.001417065159615206,-0.00044532706473613955,0.9999988962902208
2025-06-03T22:20:24.235992,-2.0955808021319235,1.4843521393293857e-05,0.13864986358281461,-3.264931066941884e-05,-0.001423905403648968,-0.00045789383045897867,0.9999988808797058
2025-06-03T22:20:24.298240,-2.0955974102666906,1.560142126370409e-05,0.1386491385031286,-3.123173943972435e-05,-0.0014258914691480363,-0.00046952495316382274,0.9999988727015722
2025-06-03T22:20:24.345196,-2.095606436040195,1.5483715449199983e-05,0.1386506400133364,-3.162400095408778e-05,-0.0014068740046837946,-0.0004771598478734098,0.9999988960113592
2025-06-03T22:20:24.398430,-2.0956259428268043,1.6771866413706475e-05,0.1386497391559297,-3.2308097223484244e-05,-0.0014178104946226267,-0.00048463970364247527,0.9999988769463424
2025-06-03T22:20:24.455012,-2.095643885952428,1.88092385079748e-05,0.13864983407037665,-3.203345141039332e-05,-0.001419651293565312,-0.0004942150520785281,0.9999988696571337
2025-06-03T22:20:24.507102,-2.0956591939047424,2.0699242064678448e-05,0.13865005972324346,-3.2510501954206416e-05,-0.0014157467048984793,-0.0005029061703457101,0.9999988708442219
2025-06-03T22:20:24.571382,-2.095677748539966,2.2325172315268425e-05,0.1386496918974291,-3.267834194621458e-05,-0.0014193447114526534,-0.0005121727030345178,0.9999988610352706
2025-06-03T22:20:24.629519,-2.095695420547478,2.2626906296233746e-05,0.13864931634253225,-3.2916028922663765e-05,-0.0014264679785406062,-0.0005194247802340988,0.999998847151105
2025-06-03T22:20:24.696355,-2.0957042729577067,2.1866803503051048e-05,0.1386492379898709,-3.227280488514103e-05,-0.0014261543738068327,-0.00052457595229851,0.9999988449304521
2025-06-03T22:20:24.753434,-2.095708273881552,2.1876102849989334e-05,0.1386504380726309,-3.086656957088682e-05,-0.0014068993900059799,-0.000526579874192944,0.9999988711968617
2025-06-03T22:20:24.816185,-2.095725790908431,2.3290147681398424e-05,0.13864917063594157,-3.1429994801546396e-05,-0.0014227966083160263,-0.0005351491759857189,0.9999988441379951
2025-06-03T22:20:24.880554,-2.095743402865712,2.6083751674268216e-05,0.13864809355803723,-3.1846866937334725e-05,-0.001439590823824579,-0.0005441456618629215,0.9999988152340661
2025-06-03T22:20:24.938131,-2.0957509678319552,2.9093305328705743e-05,0.13864856600254988,-3.101661791211387e-05,-0.0014261517202562473,-0.0005541410548597354,0.9999988290277803
2025-06-03T22:20:24.989394,-2.0957611867088484,3.067610312326158e-05,0.13864903521860117,-3.219284676872296e-05,-0.001427895320649328,-0.0005614424375309864,0.9999988224297883
2025-06-03T22:20:25.049481,-2.0957693480037074,3.121798145071502e-05,0.1386495889278437,-3.104778669025827e-05,-0.0014228489201563621,-0.0005660329562133552,0.9999988270711511
2025-06-03T22:20:25.101567,-2.095781316831755,3.1630695804737714e-05,0.13864901690591686,-3.2421085254486115e-05,-0.0014287789108638528,-0.0005708651682588129,0.9999988158256272
2025-06-03T22:20:25.171212,-2.0957978537949957,3.1138723003839834e-05,0.13864921729975865,-3.24071551658083e-05,-0.0014282632708077863,-0.0005833503955301937,0.9999988093573521
2025-06-03T22:20:25.226870,-2.0958079854712968,3.028140428247652e-05,0.13865086471854435,-3.212535008750568e-05,-0.0014110237452342118,-0.0005961948805611353,0.9999988262651196
2025-06-03T22:20:25.288465,-2.095827219822877,3.0737258367091746e-05,0.13864874714594314,-3.057778665705021e-05,-0.0014302326698129415,-0.0006072713098391438,0.9999987923598036
2025-06-03T22:20:25.350552,-2.09584365148764,3.2945443987040306e-05,0.13864858848207237,-3.194830963973699e-05,-0.0014335581966194893,-0.000621280199351888,0.9999987789498128
2025-06-03T22:20:25.402451,-2.09585402203513,3.632626018363264e-05,0.13864970144944555,-3.3072494347966734e-05,-0.0014181443316768978,-0.0006272427923918553,0.9999987971689487
2025-06-03T22:20:25.463551,-2.095860970513452,3.480127371009304e-05,0.13865219416343447,-3.0126148653248242e-05,-0.0013841540233805309,-0.0006394163310251267,0.9999988371777292
2025-06-03T22:20:25.526145,-2.095887473349724,4.092402223223883e-05,0.13864922969937926,-3.3118684398304905e-05,-0.0014256633876854358,-0.0006499771072858184,0.9999987719576549
2025-06-03T22:20:25.584873,-2.0959067093936783,4.6189586626457495e-05,0.13864866664982328,-3.5247833286656876e-05,-0.001441088945350486,-0.0006581026849176027,0.9999987444597609
2025-06-03T22:20:25.632444,-2.0959227177318835,4.7931240057133737e-05,0.13864873570014064,-3.343471340208474e-05,-0.001439982023838331,-0.0006702608967012688,0.9999987380413144
2025-06-03T22:20:25.687030,-2.0959329768598858,4.7907351008229346e-05,0.13864995547444992,-3.2317395561391824e-05,-0.0014212289484042309,-0.0006813396880661646,0.9999987574192739
2025-06-03T22:20:25.749636,-2.095951250526456,4.797882246198295e-05,0.13864839071633378,-3.066395509071832e-05,-0.0014358601974747563,-0.0006908189952445595,0.9999987300663592
2025-06-03T22:20:25.812414,-2.09596222541029,4.7990691693216226e-05,0.1386491376675098,-3.0650579360311156e-05,-0.001426862935953824,-0.0006995126811315054,0.9999987369015588
2025-06-03T22:20:25.865996,-2.0959742980048044,5.07119959259072e-05,0.13864901702467997,-2.99531666839751e-05,-0.0014237964276294325,-0.0007096244298434934,0.9999987341690534
2025-06-03T22:20:25.926091,-2.095985842475357,5.214156156891127e-05,0.1386498984951148,-3.140657669291249e-05,-0.001417342428805111,-0.0007191504517680725,0.9999987364875489
2025-06-03T22:20:25.979168,-2.0959978989404986,5.300477181017147e-05,0.138650121640796,-3.2006267953389076e-05,-0.0014121257510084845,-0.0007253375179284708,0.999998739380179
2025-06-03T22:20:26.039495,-2.0960131729962495,5.4065004511333024e-05,0.1386499631991041,-3.172616718764734e-05,-0.0014167579682107894,-0.0007368134855025581,0.9999987244472852
2025-06-03T22:20:26.097083,-2.0960366242107753,5.4720058768749434e-05,0.13864860243105218,-3.406725793489614e-05,-0.0014384513800539463,-0.0007493829701111419,0.9999986840602408
2025-06-03T22:20:26.151161,-2.0960578142168003,5.546609047324487e-05,0.13864929137682797,-3.1950278762794306e-05,-0.0014255211473309343,-0.00077312694984986,0.9999986845708138
2025-06-03T22:20:26.212222,-2.096063901317,5.2188537691639296e-05,0.13865097829285916,-2.9382556402415997e-05,-0.0013916372942833807,-0.0007891176602893309,0.9999987198869931
2025-06-03T22:20:26.279490,-2.0960859464037407,5.4066386082485264e-05,0.13865022395315965,-2.993050668676357e-05,-0.0014033671155870642,-0.0008114240993011251,0.9999986856270536
