epoch,mse,rmse,mae,mape,dtw_cru,dtw_norm,frechet_xy,edr_x,edr_y,pearson_x,pearson_y,lag_x_ms,lag_y_ms
18,0.13940061409649218,0.3733639164360854,0.1585762217238431,82.42787527634695,12.254447704157773,0.0452193642219844,0.20751212462383004,55.0,143.0,0.0,0.0,100.0,0.0
19,0.12471217520525624,0.35314611027909715,0.1683061480269201,89.39418887853587,29.680825361241375,0.12164272689033351,0.19973209963672495,109.0,192.0,0.0,0.0,1250.0,950.0
20,0.15376035837902294,0.39212288683399105,0.16888913199158254,95.772942823128,17.812364552981254,0.07644791653640023,0.17803196224778656,79.0,42.0,0.8731498640382999,0.8612325634781214,0.0,-400.0
21,0.0141301679645108,0.11887038304182754,0.043448131809143566,50.87001199453447,12.16689426679976,0.051995274644443416,0.14467759495052265,24.0,44.0,0.9912888386217926,0.33227357681250314,0.0,-1300.0
22,0.08460021817053884,0.2908611664876197,0.13459050186812457,98.5926328608014,10.78011150822934,0.040224296672497536,0.15671821738563782,128.0,68.0,0.9292927499313347,0.9394020997099072,0.0,0.0
23,0.04478759825631051,0.21163080649166016,0.09177416880480749,54.45102295584585,18.158436171216962,0.07566015071340401,0.21012247261525974,58.0,38.0,0.8254459290945283,0.8332951644568046,-550.0,-500.0
24,0.027573120686544904,0.16605156032553534,0.07969298193415485,91.38748100080176,13.029613264371847,0.048800049679295306,0.06900528140652148,53.0,74.0,0.0,0.0,350.0,300.0
25,0.09949811322249158,0.31543321515416156,0.13109066668169042,72.25771687630805,19.038071272235115,0.08101306924355368,0.1789895826503368,42.0,104.0,0.9576466586645133,0.692265255476019,150.0,250.0
26,0.10274157350907356,0.3205332642785668,0.15301710643032546,145.60222181958488,15.967063795102291,0.05870244042317019,0.17286062575606187,143.0,107.0,0.8868801977073281,0.2144612944338513,50.0,4800.0
27,0.2298365819103383,0.4794127469209995,0.24669053481951625,145.05478381807976,15.415742264194382,0.05565249914871618,0.16416808664619512,147.0,177.0,0.0,0.0,1450.0,2100.0
28,0.12230441521488378,0.34972048154902763,0.16780905886411177,268.7540159484114,30.11389530190862,0.11809370706630831,0.18750499675441298,165.0,114.0,0.7813542854996708,0.06397659365563575,300.0,1650.0
29,0.16950698650058368,0.4117122617807049,0.203871173863738,622.3366499029146,22.27176426692741,0.0834148474416757,0.17331159746015057,203.0,94.0,0.5526190691159777,0.3469198508783602,-1200.0,-950.0
30,0.23367849519724473,0.48340303598265155,0.22855800317869593,325.3547459057095,18.862803988622122,0.07794547102736414,0.1890306110537172,51.0,140.0,0.8166553205336544,0.6849225051803183,600.0,500.0
31,0.1174117320524866,0.34265395379666436,0.16303430192614654,93.93563465509972,25.108260567772067,0.06749532410691415,0.1943724026866189,136.0,123.0,0.0,0.0,50.0,250.0
32,0.11372712429623232,0.33723452417602845,0.15114258839888756,54.169384070901586,25.363267014513546,0.11476591409282148,0.22415877397868728,117.0,132.0,0.0,0.0,2400.0,5200.0
33,0.1592689154586413,0.3990850980162518,0.2127471731919116,561.7126331269952,24.72461497609062,0.1061142273651958,0.18168251161327495,167.0,170.0,0.6397349358475138,-0.75956600319355,-700.0,4300.0
34,0.24965452252823112,0.4996544030910076,0.25306158247149213,207.94969578690296,18.49270503251449,0.07085327598664555,0.16848707864590634,91.0,115.0,0.0,0.0,950.0,1300.0
35,0.21139720150675628,0.4597795140137893,0.24243591908345888,1097.8669996335775,24.91626551889255,0.09620179737024151,0.17842302137716906,210.0,109.0,0.0,0.0,-1050.0,-9900.0
36,0.20221484803037915,0.44968305286098914,0.24425521652830331,206.13926315595833,18.50228182633357,0.07614107747462374,0.18919618752393563,68.0,45.0,0.0,0.0,-1200.0,-250.0
37,0.08481675573019107,0.2912331638570564,0.13255215660615316,39.87059702224837,20.505395679227576,0.08508462937438828,0.1468512105575488,78.0,153.0,0.2787136817885213,0.9504428031429953,1600.0,0.0
38,0.104731017280985,0.32362171942096996,0.12088120930623811,38.9401501639938,15.914036709856683,0.06340253669265611,0.14065272509964177,72.0,147.0,0.0,0.0,-100.0,50.0
39,0.12142131477038078,0.34845561377366385,0.14797991489843526,118.21969172075006,24.347096271935296,0.10060783583444337,0.20269196375931914,150.0,138.0,0.0,0.0,50.0,50.0
40,0.08788819355400748,0.29645942986184043,0.14368375947640347,153.52439719696497,21.33401560828976,0.0826899829778673,0.12995679404817845,41.0,172.0,0.9483402144429305,0.848907841047541,0.0,350.0
41,0.24680056255222305,0.4967902601221395,0.2684407078708154,354.39831113167344,21.881125125883443,0.0813424725869273,0.16900706575634716,84.0,215.0,0.0,0.0,900.0,900.0
42,0.1281275893077844,0.3579491434656387,0.17384993596962428,157.27034508486196,19.16119763855192,0.07484842827559343,0.152969290495985,69.0,138.0,0.7167230400115538,0.45882456691761214,450.0,900.0
43,0.12669874529806638,0.3559476721346361,0.15930069827142795,118.22612998337374,15.264154504023969,0.05611821508832342,0.1342698169475021,74.0,126.0,0.9209208587087765,0.9720726097730152,200.0,0.0
44,0.12924037285443118,0.3595001708684311,0.1775264124232732,72.5900294206781,17.167729263562894,0.06265594621738282,0.14750768415913176,189.0,87.0,0.7004658410263688,0.7833744508769264,800.0,350.0
45,0.11198586203983926,0.3346428873289245,0.15742431623705364,93.59531062317701,25.435817040563354,0.10554280929694337,0.1625562397493787,147.0,96.0,0.0,0.0,50.0,-300.0
46,0.09657628442500255,0.3107672512106167,0.14730344232700174,90.86115443848392,20.370628130480792,0.0834861808626262,0.1611721024704087,74.0,95.0,0.0,0.0,700.0,750.0
47,0.14390388316457942,0.3793466530293623,0.17255540588462015,181.04937841924556,19.44055552648986,0.07807452018670627,0.1711370977115383,162.0,68.0,0.0,0.0,600.0,6850.0
48,0.1998263050223753,0.44701935642919904,0.20416810826655793,128.07059786243605,20.193635146836606,0.08414014644515252,0.167572399601318,66.0,203.0,0.8886757334789039,0.8705568194994685,-300.0,-200.0
49,0.03267513177205169,0.18076263931479783,0.07830218470556574,59.70202927996658,24.16891877872055,0.09331628872092876,0.13473884421320179,43.0,220.0,0.47387032330556106,0.46712911558547165,1550.0,1850.0
50,0.11095943968832364,0.3331057485068723,0.15845222606151876,156.37869129638972,30.63529854215578,0.13092007923998197,0.17854521745005653,158.0,174.0,0.9313712019868037,0.5984488894697143,200.0,500.0
51,0.13988636706291635,0.3740138594529838,0.1813279519226168,202.68023251013517,24.90626907647731,0.09767164343716593,0.15223069167786843,168.0,116.0,0.5453921964424006,-0.2636390480190027,1050.0,3600.0
52,0.22430845574952446,0.4736121364043836,0.22441961809678465,95.76490432863956,27.121551051021008,0.10936109294766536,0.1849839437330318,140.0,148.0,0.0,0.0,1300.0,850.0
53,0.1382394465148464,0.37180565691614537,0.17610818566529468,65.52421542755265,19.912029938552244,0.08127359158592753,0.14345944383820483,161.0,89.0,0.0015128262694614608,0.21688024527108063,4450.0,-950.0
54,0.18176026980145107,0.4263335194439338,0.19604635798663764,162.88120493944285,17.988377492249793,0.06999368674027157,0.16572941826835025,61.0,96.0,0.8649739124776423,0.6155842821331601,-300.0,-700.0
55,0.14010086380545242,0.374300499339037,0.19661005352615665,61.507733053392144,14.787725084954852,0.053969799580127195,0.09638311750352269,185.0,166.0,0.3944423741452001,0.44032712064002716,1900.0,2050.0
56,0.1358199678627821,0.36853760712142,0.19085399836787229,77.50098402535465,22.406417891944553,0.08147788324343475,0.15788901209118789,206.0,118.0,0.6410092763946158,0.6712158994040902,1150.0,900.0
57,0.2787751258309854,0.5279915963639813,0.25160235705111106,92.8044342144995,20.315809747200877,0.08429796575602024,0.1901480146541537,144.0,150.0,0.0,0.0,-500.0,-50.0
58,0.2232030869368623,0.47244373944085905,0.22182044495126693,107.68862408157686,19.506943569429172,0.08265654054842869,0.1819620492532021,183.0,65.0,0.9149225120844741,0.7967810148626902,200.0,0.0
59,0.0381737483408,0.19538103372845583,0.0857728678873496,73.30577355150128,22.34537195889687,0.09310571649540363,0.15294282356214675,197.0,58.0,0.0,0.0,0.0,-950.0
60,0.19772515127297027,0.44466296368482305,0.2215235042349011,1798.9591188355437,25.502158735516446,0.10451704399801821,0.2103286719223155,197.0,25.0,0.0,0.0,300.0,0.0
61,0.13201054907768453,0.3633325598920148,0.1731609837875871,651.0428292769845,19.401406898916587,0.071067424538156,0.17310045429692253,179.0,62.0,0.0,0.0,900.0,550.0
62,0.15547590634980563,0.39430433214689087,0.1839695405307222,81.81312997435019,23.588601383378013,0.09473333888906832,0.24863732816206643,45.0,195.0,0.0,0.0,-50.0,-950.0
63,0.18730456371091075,0.4327869726677442,0.1911010646993076,92.69956503498585,18.198443726264667,0.059278318326595004,0.15342195831680439,11.0,171.0,0.9974532613834163,0.9641935005638907,0.0,0.0
64,0.044141424733816596,0.2100986071677216,0.07760466655054306,106.68829204484082,15.183181347137598,0.06433551418278644,0.15356490924260735,12.0,73.0,0.9947271667321856,0.9728200419204489,0.0,0.0
65,0.12733378531695164,0.3568385984124358,0.14521315795993628,152.90382031548205,15.223317017351176,0.06264739513313242,0.17904408519191067,46.0,90.0,0.9838215641340594,0.5899998445740489,0.0,0.0
66,0.021485725385146103,0.14658009887138876,0.049287900907244296,94.42828750007085,18.05251949303644,0.07107291138990723,0.1534759581429475,210.0,56.0,0.0,0.0,150.0,50.0
67,0.1778359269103269,0.4217059721065459,0.2053647230718034,120.87736906111924,23.911664220385937,0.09840191037195858,0.21203743845810588,93.0,146.0,0.9259730550598557,0.8981198253067656,150.0,200.0
68,0.15579127861372077,0.3947040392670447,0.19726974359257415,413.73337627483744,34.414592644787014,0.12606077891863374,0.2210502870405619,187.0,193.0,0.6473898148926372,-0.0017200962771656808,1200.0,3150.0
69,0.1497810260889702,0.3870155372707538,0.17253159106752897,155.48547331985492,21.324862693053607,0.09113189185065644,0.17249143087583152,108.0,152.0,0.9886868105916168,0.9437166608937474,0.0,0.0
70,0.09878335863895028,0.3142982001840772,0.12560527472579192,168.22984658118375,19.06498620642648,0.07845673335977975,0.16351108454140387,118.0,64.0,0.0,0.0,-50.0,-50.0
71,0.16460954246096937,0.4057210155525215,0.212052764949408,234.62679232248135,17.985870670539377,0.06400665719053159,0.1068729937796549,171.0,133.0,0.5651252428191776,-0.46595248342817036,1450.0,5000.0
72,0.2726376382514518,0.5221471423377244,0.24656322864304225,114.3700567608706,19.686716616911802,0.08867890367978289,0.11563141948050716,70.0,139.0,0.17237944886525253,0.979868334598496,-1000.0,0.0
73,0.2181904446584143,0.4671086004971588,0.2229208838546586,251.87523229244712,18.182058443494114,0.07837094156678498,0.12365514609907262,17.0,178.0,0.0,0.0,-200.0,-600.0
74,0.2494601338936572,0.4994598421231253,0.2617109526073659,122.86742329477786,29.43955050858078,0.10823364157566463,0.22167378971692997,93.0,174.0,0.0,0.0,-1700.0,-950.0
75,0.13873228040184624,0.3724678246531454,0.15919160456016784,109.33716099440021,24.953626561087304,0.10528956354889157,0.21753174442259934,111.0,108.0,0.7853474784671649,0.9902308892025475,50.0,0.0
76,0.03813650596885172,0.19528570344203827,0.08540458949911789,289.48518407191756,18.99150410569898,0.07979623573823101,0.11092227123312823,181.0,194.0,0.9214789329464192,0.7002040304653706,250.0,1100.0
77,0.12796855597770862,0.35772692934375044,0.17130495006338448,94.05640462089289,21.414760370801627,0.08431008020000641,0.1986973294960003,148.0,173.0,0.8674007875251917,0.8341564317570023,550.0,550.0
78,0.0581366974104489,0.2411155271036042,0.08302823603456728,46.31504991331528,13.753227522754814,0.05568108308807617,0.12646412132656884,46.0,115.0,0.9570609526015753,0.9831751618745407,0.0,0.0
79,0.0034935188920416148,0.05910599709032591,0.021068727227806377,22.647029585721516,9.392710553211755,0.03946517039164603,0.06961030511033439,31.0,29.0,0.0,0.0,50.0,1100.0
80,0.08621790855423485,0.2936288619230658,0.1291780550395289,86.86903963664496,13.899841888585705,0.05429625737728791,0.14755584911018021,131.0,58.0,0.9534564257318651,0.9599119407992958,0.0,0.0
81,0.15880589710965973,0.3985045760209784,0.20275770549867894,159.25578651090362,17.349224873102035,0.06830403493347258,0.18827916714768372,178.0,77.0,0.0,0.0,50.0,50.0
82,0.1616782976415746,0.4020923993829958,0.19379097523481947,145.9622975101196,20.791361767510413,0.08486270109187924,0.18346951365872036,113.0,34.0,0.8926580619147346,0.9714843976800501,-150.0,0.0
83,0.11626335024010566,0.34097411960456125,0.13616056015062872,111.05672556065606,18.908226160802034,0.07878427567000848,0.1407077734225708,135.0,22.0,0.576331550885874,0.9830521173721277,600.0,0.0
84,0.1298280064700765,0.36031653649267403,0.13572024638643249,51.679577356380335,13.094784589506375,0.051963430910739586,0.11503856733155368,98.0,94.0,0.0,0.0,-50.0,-50.0
85,0.20962513501262878,0.4578483755705908,0.24431190485098928,202.55257418969373,10.961621285541199,0.03792948541709757,0.12497816291121748,138.0,118.0,0.0,0.0,1700.0,1750.0
86,0.14568735783380432,0.3816901332675556,0.2009177614741914,78.15278300921811,23.937532777600122,0.08833037925313698,0.2012927886195965,206.0,90.0,0.0,0.0,1700.0,1900.0
87,0.0968430895041761,0.3111962234735121,0.143609390895848,61.71462492240877,27.417028142095504,0.11868843351556495,0.19316228841166885,92.0,142.0,0.9876166084382964,0.9722211517436274,0.0,0.0
88,0.08390546180678796,0.2896643951313105,0.12672993011111086,464.4833794016698,18.736221206906723,0.07806758836211135,0.16270793929904312,119.0,115.0,0.981232523123171,0.9678674253905885,0.0,0.0
89,0.11581252233815553,0.34031238933978813,0.16623016976388666,115.55125230763701,28.89427248242992,0.13015438055148612,0.19437875905850543,166.0,120.0,0.0,0.0,-50.0,-50.0
90,0.19988512370356135,0.44708514144798117,0.226109555441124,207.1107644980815,15.868988988742695,0.06297217852675673,0.09436288123425485,137.0,45.0,0.8953454343206018,0.8425766661006497,-200.0,0.0
91,0.18575746080454703,0.4309958941852544,0.2238078556566977,667.5460571235737,25.314469666554402,0.098118099482769,0.20451836875550017,212.0,71.0,0.8155442931775497,0.7446055285637676,-550.0,-1100.0
92,0.14815613859914417,0.38491055922011824,0.19731713338483464,223.67704656957966,18.73673839390972,0.0740582545213823,0.1793971477872053,90.0,71.0,0.5596228438085685,0.6624551374275539,-950.0,-450.0
93,0.14597641415371468,0.38206859875382937,0.18902844614553455,176.7002412857082,20.9900374286399,0.07339173926097868,0.20566050945098296,170.0,113.0,0.7226767814316771,-0.1984802946336446,700.0,3500.0
94,0.17141011211100474,0.41401704326151206,0.18467904764380505,69.67326343915012,13.4397200676876,0.04922974383768352,0.15654255455052127,72.0,54.0,-0.777905863215834,0.8063999919239662,2650.0,550.0
95,0.2637432460326151,0.5135593890024942,0.2438737453265349,76.48632521087471,20.38648965931236,0.07751516980727133,0.15788608371289398,124.0,154.0,0.34688502526568255,0.4951842770343711,800.0,1350.0
96,0.11041465312997224,0.3322870041544993,0.17667051671660097,83.67783900910875,24.589545560150285,0.09835818224060114,0.165997090208149,183.0,147.0,0.1477765165165108,0.6134042037583163,4300.0,-950.0
97,0.27701009555660244,0.5263174855128817,0.261517416822592,118.0409586680595,19.763289070173762,0.08133040769618832,0.11573274075170278,174.0,62.0,0.7034855091707234,0.8375576165880293,-600.0,-400.0
98,0.18483956798968754,0.4299297244779518,0.21808129984458477,157.7499658364338,26.355776182792738,0.09983248554088159,0.182420545777734,202.0,203.0,0.0,0.0,-700.0,-800.0
99,0.14523989003114826,0.38110351616214233,0.1841151233427075,107.79638180476452,29.7935391958655,0.12311379833002273,0.19291086681770936,155.0,156.0,0.0,0.0,-300.0,5050.0
100,0.2392381655741696,0.48911978652899496,0.25184773147330874,190.41748294099185,27.15615455125957,0.10325534049908582,0.16239141971577012,143.0,111.0,0.5965315098214737,0.614537528764397,-1050.0,-750.0
101,0.28820501625397016,0.5368472932352087,0.26813094532562,203.4097013525904,20.574696808018206,0.08100274333865436,0.1779969799949124,142.0,161.0,0.0,0.0,1100.0,550.0
102,0.11352349703408053,0.336932481417391,0.1653343421510747,167.8917816045622,25.01673414332915,0.10128232446691963,0.14819119025764155,185.0,138.0,0.0,0.0,1350.0,900.0
103,0.16697078473186236,0.40862058774841775,0.1947315661091882,100.6243093087542,21.81149698493508,0.08293344861192045,0.1624952527412666,171.0,120.0,0.0,0.0,500.0,600.0
104,0.13031372886926906,0.36098992904133637,0.1753711111950912,147.21517507007206,21.196921958468753,0.0837823002311018,0.16976538559834958,100.0,162.0,0.8821807984455149,0.9231189390354007,450.0,150.0
105,0.19735913003763483,0.4442512015038731,0.19669621942265325,92.39780705046296,18.582945601048436,0.08009890345279498,0.14329413761458235,174.0,19.0,0.9822532418252491,0.9884443377998107,0.0,0.0
106,0.20753260705446233,0.4555574684432935,0.20838237200262583,104.14521616232186,21.570687265050534,0.08768572058963632,0.16797161373141548,135.0,18.0,0.9882436499685568,0.9965343478703776,0.0,0.0
107,0.1347726981330829,0.36711401244447606,0.19306540277743317,194.83837445989857,36.83852738036235,0.1406050663372609,0.23244661387159513,192.0,172.0,0.9296386281463391,0.9539818265098887,0.0,0.0
108,0.1503132901115165,0.3877025794491397,0.16677541803996104,153.09472289667133,16.773181171068206,0.06818366329702523,0.15799538809740477,116.0,97.0,0.9252760013809692,0.9231084304705418,150.0,200.0
109,0.018213527554883677,0.13495750277359045,0.06322082282501555,62.863287273528435,14.207156145307069,0.05870725679878954,0.17865878131756144,14.0,103.0,0.9559217278439008,0.9435099637850469,200.0,200.0
110,0.19730761955819187,0.44419322322407384,0.18864309629866968,99.54528186641166,13.254317104136017,0.05545739374115489,0.16264501306738,16.0,63.0,0.9275822277954483,0.8760684358679839,50.0,200.0
111,0.1727835798567491,0.4156724429845562,0.22308258710988113,319.0871540762448,26.24145570113722,0.09371948464691864,0.20235800369719975,171.0,181.0,0.5814824121084734,0.4948604998684827,1900.0,1750.0
112,0.0738777155364449,0.27180455392882014,0.11745523881389108,41.51039550280521,21.655409007817745,0.09060840589045081,0.1778860831881741,73.0,167.0,0.0,0.0,5650.0,-50.0
113,0.08489512650458325,0.2913676826701672,0.11837119940907113,45.6351337014214,11.316619308946555,0.04544827031705444,0.09113915378935415,90.0,44.0,0.5735742808697636,0.9591887020166389,-400.0,-150.0
114,0.07312123851659906,0.2704093905850887,0.1087333274447704,124.52711823587677,19.58076334250275,0.08261925460971624,0.14113570978037784,163.0,15.0,0.0,0.0,-50.0,-50.0
115,0.0029686124022836173,0.05448497409638383,0.03321991770630498,21.756420863554983,13.814311789620051,0.059802215539480744,0.11581250243874339,58.0,61.0,0.0,0.0,150.0,200.0
116,0.015973168051831355,0.12638499931491615,0.049075973567196264,47.31704410210561,10.552682510238355,0.04171020755034923,0.055473734937042454,68.0,44.0,0.9607863972163981,0.9507221879533281,0.0,0.0
117,0.16016281943305766,0.4002034725399789,0.18063206622799743,120.5304111716367,17.991733985061057,0.07225595977936167,0.17182460804842217,106.0,132.0,0.9285862815688658,0.9535105923478114,50.0,0.0
118,0.11090413416437073,0.3330227231952359,0.16438586488322895,54.62759488995208,13.85074950013211,0.05747198962710419,0.14215214764411313,51.0,20.0,0.0,0.0,0.0,50.0
119,0.038699697442357614,0.1967223867340919,0.09905192464796445,134.66104819506933,13.07382834843874,0.04914973063322835,0.11657495582358995,71.0,59.0,0.6822999114317434,0.5371251122073049,950.0,1200.0
120,0.002021813394220302,0.04496457932884841,0.02468237217162435,24.005420575066577,6.474131936838981,0.028271318501480267,0.056671871192624575,5.0,14.0,0.0,0.0,-200.0,-200.0
121,0.1333102692146299,0.36511678845902157,0.14579770229124497,56.304718031753445,13.292143993845714,0.054926214850602124,0.10758814225460854,100.0,134.0,0.7857714625202221,0.945475311190818,550.0,100.0
122,0.045558877045961,0.2134452553840469,0.10269474160013717,106.35669624963093,18.149360542011497,0.07062007993000582,0.17992586719063913,52.0,78.0,0.8445277018160403,0.8121631910191363,-550.0,-550.0
123,0.1174551317567479,0.3427172767117933,0.1508457877907456,129.14956550818096,25.216311591149182,0.10334553930798845,0.1629957511526641,153.0,120.0,0.0,0.0,50.0,50.0
124,0.06110215447520974,0.24718849988462194,0.08908114561143626,34.74996985782114,15.434670273145061,0.06596012937241479,0.14854480810869525,48.0,23.0,0.0,0.0,750.0,200.0
125,0.1288572087308947,0.3589668629983758,0.1490662533946116,65.19095317169665,24.47026893469668,0.1036875802317656,0.17486597393702802,91.0,133.0,0.9154704423320935,0.9819907137237391,0.0,0.0
126,0.09443294790209178,0.3072994433807061,0.13854643609023115,262.7778295170035,24.741616795816988,0.1085158631395482,0.17474071300716207,138.0,127.0,0.9570121794199655,0.5323086356048463,0.0,0.0
127,0.20921099181229386,0.45739588084316396,0.1983670574836167,70.4126027139633,16.86517809931221,0.06800475040045247,0.15142435785840838,41.0,146.0,0.0,0.0,-50.0,-50.0
128,0.1027271239245754,0.3205107235718883,0.14794460353642214,98.55453437760863,28.65550582638668,0.10772746551273188,0.15879096645099033,32.0,206.0,0.7540127513032694,0.5155194130878655,650.0,850.0
129,0.17693675691972952,0.4206385109803066,0.1787484050163665,54.71940502495518,23.84142842082998,0.1050283190344933,0.15757085177057564,72.0,169.0,0.40726707107022553,0.9214224652379149,5800.0,0.0
130,0.1627595167735944,0.40343464994171535,0.1789417324418117,107.34765401895272,20.116617069709594,0.0827844323856362,0.16529541616926194,88.0,111.0,0.6861596503984441,0.9910541044282459,700.0,0.0
131,0.26263846418038184,0.5124826476871015,0.24285118611077508,84.07139563277349,19.98877262237712,0.07348813464109236,0.17719694165284688,96.0,169.0,0.016852178171876345,0.5060381432243718,9750.0,1550.0
132,0.19466723599179506,0.4412111013922871,0.1817645651614408,75.19903474816628,18.498732165523432,0.07254404770793503,0.1454934816037184,131.0,169.0,0.14616395890593764,0.9392668645532831,5950.0,-150.0
133,0.12681724553844678,0.35611409062047344,0.16016986009080436,1595.5172392158574,24.62035500586734,0.10432353816045482,0.15232157830889984,165.0,104.0,0.9637050074599656,0.7922214551014443,0.0,0.0
134,0.04044735399678043,0.20111527539394025,0.08902677707212495,133.79006210982035,15.344182596221133,0.06393409415092138,0.11069749249348979,43.0,174.0,0.9087426430952137,0.9586236469358188,-250.0,0.0
135,0.13834996075544165,0.3719542455133987,0.1627011702125832,88.89785091825412,20.233311196364575,0.08158593224340555,0.17827473499145077,142.0,116.0,0.9422437462647315,0.9456774826803375,0.0,0.0
136,0.09337685892532437,0.3055762734986543,0.12324383567281239,58.325316315135666,20.682449612283065,0.08546466781935151,0.14486500020901755,95.0,94.0,0.0,0.0,50.0,50.0
137,0.18767282820905842,0.4332122207522064,0.1992925388776315,114.69777680241869,27.385673207973706,0.12117554516802526,0.1823844655832853,140.0,108.0,0.0,0.0,50.0,50.0
138,0.21745887925538923,0.4663248645047669,0.23195199147551576,85.91821420855766,18.311730958331818,0.06447792590961908,0.1897175985688341,118.0,138.0,0.6911727005938229,0.23194225660268689,1250.0,1650.0
139,0.08271835558670744,0.28760798943476423,0.1244288949132761,200.99111529265826,18.711574690750044,0.0766867815194674,0.13907540311649058,181.0,46.0,0.0,0.0,50.0,-150.0
140,0.2727494310712457,0.5222541824353786,0.25261358238567605,138.281810176122,22.464453812899137,0.08879230756086616,0.1878031799100134,131.0,162.0,0.5962049433725921,0.7513621413334194,700.0,800.0
141,0.07466510749799603,0.2732491674241589,0.12527033760865713,56.057420085087884,22.903061530264793,0.09787633132591791,0.16444882506832117,82.0,156.0,0.4395706732203654,0.9093033472069784,-400.0,-150.0
142,0.020449293420466565,0.14300102594200703,0.045440733800546036,27.167384022237645,10.51227331687169,0.045117052862110256,0.11439993855497015,0.0,58.0,0.9963034835312001,0.9900611665506037,0.0,0.0
143,0.19382819797523398,0.44025923951148827,0.21489203546625896,153.82969008960075,18.96577932154132,0.07804847457424412,0.16574584609918327,169.0,64.0,0.8325319688809356,0.934096957534519,650.0,250.0
144,0.11057203814545707,0.33252374072456403,0.12478483856768446,48.67453557250568,16.611103678426154,0.061981730143381174,0.13063719939809593,51.0,209.0,0.0,0.0,9600.0,1450.0
145,0.12449262113624432,0.35283511891001484,0.1815933100109764,159.9046059135094,18.198174457686356,0.0791224976421146,0.10041176217961824,27.0,150.0,0.0,0.0,-50.0,-150.0
146,0.08245134070720612,0.2871434148769672,0.13299326484868196,73.0619194901911,27.004296362842194,0.11948803700372652,0.17844830051361255,119.0,158.0,0.6038123440111548,0.967984382238629,600.0,0.0
147,0.1315433047743194,0.36268899180195613,0.15379872806486816,138.61640812504717,23.600784194159612,0.1017275180782742,0.15896941743815637,173.0,78.0,0.0,0.0,50.0,-750.0
