t,x,y,theta
94.96621420000156,-0.5707687067545489,0.16561588364360125,1.0479180742382392
95.01665320000029,-0.5707978263214908,0.16557594448752458,1.047905531646687
95.06568680000055,-0.5708030062893091,0.16557158623534438,1.0478978774088106
95.11527170000045,-0.5708073891480412,0.165566008826484,1.0478922992058703
95.16427970000223,-0.5708115095616191,0.1655598384245413,1.047887430838338
95.21328309999808,-0.5708153849345113,0.16555374139435983,1.047882522005217
95.27011610000045,-0.5708191495783883,0.1655477609051071,1.0478774284906458
95.31414139999833,-0.5708229252354844,0.16554173356055396,1.0478723613202217
95.3674577999991,-0.570826702339831,0.16553569557977404,1.0478673011619812
95.41358079999918,-0.5708304780761171,0.1655296580623479,1.0478622426705713
95.46595079999679,-0.5708342536988774,0.16552362097017564,1.0478571843948137
95.5148898999978,-0.5708380294675879,0.16551758443181205,1.0478521259830669
95.56307260000176,-0.5708418054133919,0.16551154852588518,1.0478470673610947
95.61491150000074,-0.5708455815461807,0.1655055132604859,1.0478420085186881
95.66649830000097,-0.5708493578692738,0.16549947863208023,1.04783694945423
95.7153737999979,-0.5708531343759138,0.16549344465557686,1.0478318901678139
95.76428319999832,-0.5708569110815307,0.1654874113013895,1.0478268306610765
95.81296229999862,-0.5708606879762017,0.16548137859174464,1.0478217709329696
95.86796219999815,-0.5708644650565015,0.16547534652800774,1.0478167109850784
95.91329899999982,-0.5708682423285147,0.16546931510227642,1.047811650818276
95.96349319999717,-0.5708720197973958,0.16546328430566914,1.0478065904311684
96.01402539999981,-0.5708757974519835,0.16545725415822848,1.0478015298253036
96.06438270000217,-0.5708795753022111,0.16545122464168904,1.0477964690009949
96.11439280000195,-0.5708833533382169,0.16544519577444755,1.0477914079582118
96.16268280000077,-0.5708871315712098,0.16543916753626256,1.0477863466984203
96.21435709999787,-0.5708909099997578,0.1654331399319867,1.0477812852211772
96.26355470000271,-0.5708946886164915,0.16542711297076318,1.0477762235287802
96.31835729999875,-0.5708984674279745,0.16542108664741767,1.0477711616177936
96.36382389999926,-0.5709022464318243,0.1654150609597215,1.0477660994924631
96.41714019999927,-0.5709060256288409,0.16540903591109854,1.0477610371521426
96.46518680000008,-0.5709098050214317,0.16540301149773423,1.0477559745957663
96.51404509999702,-0.5709135846156732,0.16539698770974331,1.0477509118236648
96.56394320000254,-0.570917364395908,0.16539096457225694,1.0477458488372882
96.61464100000012,-0.5709211443789044,0.1653849420561509,1.0477407856378118
96.66533049999998,-0.5709249245494492,0.16537892018932626,1.0477357222238723
96.71530989999883,-0.5709287049178883,0.16537289895382085,1.0477306585970056
96.76356769999984,-0.5709324854853792,0.1653668783494818,1.047725594757897
96.8133564000018,-0.5709362662492149,0.16536085838052828,1.047720530705697
96.86802539999917,-0.5709400472097507,0.16535483904380704,1.0477154664422763
96.91354809999757,-0.5709438283664494,0.16534882034266257,1.047710401967175
96.96468930000265,-0.5709476097195474,0.16534280227891746,1.047705337281784
97.01340759999584,-0.5709513912777131,0.16533678483651681,1.0477002723837976
97.06497390000004,-0.57095517302924,0.16533076803494784,1.0476952072769599
97.11405840000225,-0.5709589549878797,0.16532475184995454,1.0476901419598472
97.16493829999672,-0.5709627371363195,0.16531873631270338,1.0476850764341339
97.21282319999591,-0.5709665194867197,0.16531272140266026,1.0476800106991686
97.26762130000134,-0.5709703020352963,0.16530670712733897,1.0476749447556513
97.31823620000068,-0.5709740847853852,0.16530069348333942,1.0476698786019039
97.36636880000151,-0.5709778677294352,0.16529468047629306,1.0476648122431453
