epoch,mse,rmse,mae,mape,dtw_cru,dtw_medio
51,2.6056111934735782e-08,0.00016141905507538468,7.763636676827446e-05,0.8582459092140198,0.010131419636309147,4.5432375050713666e-05
52,2.680904032104081e-08,0.000163734657689929,7.565345003968105e-05,0.6768238544464111,0.011150115169584751,5.0000516455537e-05
53,2.1876809697118915e-08,0.00014790811110287905,6.853353988844901e-05,0.7752242684364319,0.009326556697487831,4.201151665535059e-05
54,2.3361723222592445e-08,0.0001528454158687964,7.26426369510591e-05,0.7603066563606262,0.010855029337108135,4.8677261601381774e-05
55,2.5069905262853354e-08,0.00015833479119464755,7.558948709629476e-05,0.8714022040367126,0.01019649300724268,4.5724183888980626e-05
56,2.2499420992971864e-08,0.00014999807171989232,6.862723239464685e-05,0.6737886667251587,0.009484812617301941,4.25327920058383e-05
57,1.9781348115088804e-08,0.00014064618153497577,6.624680827371776e-05,0.8424676060676575,0.009685488417744637,4.362832620605692e-05
58,1.8986657579489474e-08,0.00013779208529740572,6.45427280687727e-05,0.7521142959594727,0.009917149320244789,4.4471521615447485e-05
59,1.6991201334803918e-08,0.00013035030860919505,6.215954635990784e-05,0.7751927971839905,0.009584270417690277,4.297879111071873e-05
60,2.156257217222901e-08,0.0001468419941375032,6.983355706324801e-05,0.8067220449447632,0.009316098876297474,4.177622814483172e-05
61,1.6329831709072096e-08,0.00012778822565451264,6.021730223437771e-05,0.744834840297699,0.007856140844523907,3.522933114136281e-05
62,2.7045597761343743e-08,0.0001644554577069357,8.291999984066933e-05,0.9434295892715454,0.010011792182922363,4.4895929071400735e-05
63,2.315334945990344e-08,0.00015216224710457027,7.471575372619554e-05,0.876483142375946,0.010262987576425076,4.602236581356536e-05
64,1.977478270021038e-08,0.00014062284026294947,6.536152068292722e-05,0.6996750831604004,0.00866312813013792,3.9023099685305944e-05
65,2.333786319752562e-08,0.00015276734484359622,7.443589856848121e-05,0.7528711557388306,0.009415333159267902,4.222122492945248e-05
66,2.5205338261002908e-08,0.00015876188990660012,7.186324364738539e-05,0.6938084959983826,0.009828860871493816,4.407560928920994e-05
67,2.504601148700658e-08,0.000158259310410358,7.495328463846818e-05,0.6116704940795898,0.011313032358884811,5.073108681114265e-05
68,2.5625087829439508e-08,0.00016007838712539524,7.929116691229865e-05,0.8732792139053345,0.011525328271090984,5.168308641744836e-05
69,2.0954020740759915e-08,0.00014475503121502697,6.716222560498863e-05,0.6295778155326843,0.00975845567882061,4.375989093641529e-05
70,2.2216896766735772e-08,0.0001490533322794363,7.025508966762573e-05,0.6470268368721008,0.01002262718975544,4.494451654598852e-05
71,2.244221342095898e-08,0.00014980725245550275,7.206106238299981e-05,0.5533483028411865,0.008679983206093311,3.8923691507144894e-05
72,2.179812774727452e-08,0.00014764188381377608,7.418216409860179e-05,0.7521939873695374,0.008417577482759953,3.791701568810789e-05
73,2.504797258495728e-08,0.0001582655095262453,7.46809018892236e-05,0.6256012320518494,0.009509864263236523,4.264513122527589e-05
74,2.600550352838127e-08,0.00016126221453305334,7.513734453823417e-05,0.5824329257011414,0.009998874738812447,4.4838003313060296e-05
75,2.4031271195212867e-08,0.0001550202287035063,7.875790470279753e-05,0.7226572036743164,0.00920826941728592,4.1292687969892016e-05
76,2.383554331686355e-08,0.00015438764239661396,7.076645124470815e-05,0.4658234417438507,0.00917681585997343,4.1151640627683544e-05
77,2.0743048168014866e-08,0.00014402446686290205,6.745164137100801e-05,0.5201099514961243,0.008362852968275547,3.7501582817379135e-05
78,2.0320989335687045e-08,0.00014255171117838472,6.685830885544419e-05,0.5110707879066467,0.009208639152348042,4.148035654210829e-05
79,1.84834885175178e-08,0.00013595398922916502,6.788661266909912e-05,0.7021191716194153,0.00848622340708971,3.805481348470722e-05
80,2.1617879042423738e-08,0.00014703019405715168,7.376432768069208e-05,0.5660820603370667,0.008151392452418804,3.6553329383043966e-05
81,1.9459577060843003e-08,0.00013949758431408554,6.718440272379667e-05,0.5386176705360413,0.009114077314734459,4.087030185979578e-05
82,2.243113605970848e-08,0.00014977027603890747,7.252247451106086e-05,0.5261907577514648,0.007845932617783546,3.518355433983653e-05
83,2.197097970224604e-08,0.00014822611410636455,7.099179492797703e-05,0.6299639344215393,0.010623756796121597,4.764016500502958e-05
84,1.9806460471727405e-08,0.00014073542843107134,6.792885687900707e-05,0.5953778624534607,0.009563088417053223,4.288380456077678e-05
85,2.1994186027995966e-08,0.0001483043743064627,7.053733861539513e-05,0.5245726704597473,0.009237210266292095,4.1609055253568e-05
86,2.3083520872546615e-08,0.00015193261788226664,7.189649477368221e-05,0.5165107250213623,0.00928923673927784,4.1655770131290764e-05
87,2.5471729614423566e-08,0.00015959865413606167,7.629371975781396e-05,0.5015197396278381,0.008772475644946098,3.9338455806933174e-05
88,2.142114396974648e-08,0.00014635964180342853,6.551027036039159e-05,0.4567628800868988,0.008981513790786266,4.027584659545411e-05
89,2.427484169231775e-08,0.00015580384933855385,7.416984590236098e-05,0.5681501626968384,0.010892985388636589,4.884746811047798e-05
90,2.1740206079812197e-08,0.00014744560758117586,6.77061834721826e-05,0.455795556306839,0.010286696255207062,4.633646961804983e-05
91,2.4000760490139328e-08,0.0001549217849969864,7.042707875370979e-05,0.4832361936569214,0.009268207475543022,4.156146850019292e-05
92,2.285647582311867e-08,0.00015118358714971691,6.979730824241415e-05,0.5427968502044678,0.00931897759437561,4.1789137194509465e-05
93,2.2548872991023927e-08,0.0001501628285041079,6.798670801799744e-05,0.4187116026878357,0.008606413379311562,3.8767627834736765e-05
94,2.4095873740748175e-08,0.000155228452058509,7.724792521912605e-05,0.4789380729198456,0.009232187643647194,4.139994459034616e-05
95,2.1621875845312388e-08,0.00014704378554597497,7.287391053978354e-05,0.5189584493637085,0.009650410152971745,4.347031600437723e-05
96,2.0640488429535253e-08,0.00014366797404363751,6.767880404368043e-05,0.46421918272972107,0.010272772051393986,4.606624238293267e-05
97,1.9633812797792416e-08,0.00014012071187607944,6.625982496188954e-05,0.4466637969017029,0.008033392019569874,3.602417945995459e-05
98,1.9406142470757004e-08,0.00013930593559052795,6.706625572405756e-05,0.5119560360908508,0.008030968718230724,3.617553476680506e-05
99,2.5088702670927887e-08,0.00015839413390494883,7.896585884736851e-05,0.5395838022232056,0.008912437595427036,3.9966087871870116e-05
100,2.503701246325818e-08,0.000158230890519917,7.779373845551163e-05,0.4769147038459778,0.00957163330167532,4.2922122429037306e-05
101,1.9446087407004597e-08,0.00013944922829978168,6.483717879746109e-05,0.45704251527786255,0.008220724761486053,3.703029171840565e-05
102,1.9298585840488158e-08,0.00013891934941057116,6.664868124062195e-05,0.45985332131385803,0.0073615750297904015,3.3160247881938745e-05
103,2.020851930240042e-08,0.00014215667033568025,6.706692511215806e-05,0.4778851270675659,0.008230862207710743,3.690969599870288e-05
104,2.0765481778539652e-08,0.00014410233416128904,6.813410436734557e-05,0.44800707697868347,0.009920204058289528,4.4485219992329724e-05
105,2.2005066213637292e-08,0.0001483410451328382,6.886291521368548e-05,0.4087095260620117,0.010113480500876904,4.5351930497205844e-05
106,2.099553242373986e-08,0.00014489835302811116,7.252000068547204e-05,0.4748947322368622,0.009200522676110268,4.125794922022541e-05
107,2.4310933710580684e-08,0.00015591963892802596,7.275366806425154e-05,0.3950576186180115,0.009903722442686558,4.441131140218187e-05
108,2.1368508740238212e-08,0.00014617970737162977,6.757560913683847e-05,0.42276355624198914,0.009556028060615063,4.285214376957427e-05
109,2.1820348194978578e-08,0.00014771711721550673,7.029988046269864e-05,0.4276231825351715,0.00802561454474926,3.5989302891252285e-05
110,2.2741970084894092e-08,0.00015080440789461136,7.21740725566633e-05,0.4394672214984894,0.0090866694226861,4.0930943345432886e-05
111,2.2287016676614257e-08,0.00014928836026228964,7.022577483439818e-05,0.448647141456604,0.007840684615075588,3.516002069540623e-05
112,1.9712299348384477e-08,0.00014040050155017525,6.659512291662395e-05,0.44150644540786743,0.007835520431399345,3.529513707837543e-05
113,2.1570169650431126e-08,0.00014686786744277924,6.865840259706602e-05,0.4390685260295868,0.008017892949283123,3.59546769026149e-05
114,1.9119605454420707e-08,0.0001382736663799733,6.457060226239264e-05,0.42738252878189087,0.008514989167451859,3.8355807060593954e-05
115,2.2201126270715577e-08,0.00014900042151566595,7.523549720644951e-05,0.513789713382721,0.008440020494163036,3.801811033406773e-05
116,2.162773249381189e-08,0.0001470637071179226,6.837206456111744e-05,0.40578311681747437,0.008999643847346306,4.0357147297517066e-05
117,2.065903714765227e-08,0.00014373252633959055,7.011741399765015e-05,0.43343257904052734,0.00863343384116888,3.871494996039857e-05
118,2.0034702785665104e-08,0.00014154399104882032,6.89071966917254e-05,0.4423266351222992,0.008283094502985477,3.731123649993458e-05
119,2.032020240960719e-08,0.00014254894631449133,6.989463145146146e-05,0.4052695035934448,0.009846621192991734,4.4155251986510014e-05
120,1.9337608847536103e-08,0.0001390597317367792,6.497260619653389e-05,0.3898133337497711,0.010342911817133427,4.6380770480418954e-05
121,2.0865336125552858e-08,0.0001444483787054196,6.876987754367292e-05,0.4416700601577759,0.008735631592571735,3.917323584112886e-05
122,2.3556946615599372e-08,0.00015348271699622273,7.279626879608259e-05,0.4147382974624634,0.008478437550365925,3.801989932899518e-05
123,2.2661515330923976e-08,0.0001505374239059165,7.210244075395167e-05,0.4282788038253784,0.00912250392138958,4.090808933358556e-05
124,2.169908341898008e-08,0.00014730608381796628,7.107258716132492e-05,0.4482363760471344,0.00976386945694685,4.3784167968371525e-05
125,2.691566969303949e-08,0.00016405995120294392,8.033161429921165e-05,0.4497526288032532,0.008834375068545341,3.961603169751274e-05
126,2.2329528448494784e-08,0.00014943067799322307,7.453128637280315e-05,0.44151487946510315,0.010651287622749805,4.776362162668074e-05
127,1.967908502820137e-08,0.00014028216537553817,6.920548185007647e-05,0.3687177896499634,0.009391343221068382,4.211364673124835e-05
128,2.1429048757681812e-08,0.00014638663560617715,7.385462231468409e-05,0.3933242857456207,0.009335493668913841,4.1863200309030676e-05
129,1.966478357928736e-08,0.00014023117546457797,6.895874685142189e-05,0.45276758074760437,0.008434290997684002,3.782193272504037e-05
130,2.1636287428350442e-08,0.00014709278184454888,7.423233182635158e-05,0.4084952175617218,0.008831290528178215,3.960219967792922e-05
131,2.093235806910343e-08,0.00014468019071500748,6.820119597250596e-05,0.3609001040458679,0.009783624671399593,4.407038140270087e-05
132,2.03888941285868e-08,0.0001427896786481142,6.762641714885831e-05,0.35644733905792236,0.009194516576826572,4.123101603958104e-05
133,2.1873082900469853e-08,0.00014789550914429128,7.563992403447628e-05,0.41835102438926697,0.008951413445174694,4.0140867467151095e-05
134,2.455897174513666e-08,0.00015671302389819175,7.30890387785621e-05,0.37995094060897827,0.009950496256351471,4.462105944552229e-05
135,2.420911648925994e-08,0.0001555927883600816,7.744662434561178e-05,0.362113356590271,0.009560913778841496,4.287405281991702e-05
136,2.2263481724849044e-08,0.00014920951798558235,7.18787414371036e-05,0.3982851207256317,0.008415219374001026,3.7906393576581196e-05
137,2.4415390598164777e-08,0.00015625424566678703,7.353848923230544e-05,0.38645637035369873,0.008727354928851128,3.9136120757179944e-05
138,2.309597846306133e-08,0.00015197361062746495,7.249350164784119e-05,0.39065736532211304,0.009910634718835354,4.444230815621235e-05
139,2.317772107574001e-08,0.00015224231174215674,7.485004607588053e-05,0.4065578877925873,0.010055909864604473,4.529689128200213e-05
140,1.8497990694754662e-08,0.00013600732199847698,6.195031892275438e-05,0.32186898589134216,0.008152795024216175,3.672430191088367e-05
141,1.9117264216106378e-08,0.00013826519716531038,6.863053567940369e-05,0.34865573048591614,0.008042869158089161,3.6229140351752974e-05
142,2.6200572378343168e-08,0.00016186591528821737,7.702113362029195e-05,0.4042983651161194,0.008761136792600155,3.9287608935426705e-05
143,2.0128794631091296e-08,0.00014187597844284028,6.913307879585773e-05,0.36584293842315674,0.010154853574931622,4.553745997727184e-05
144,2.2433399138321874e-08,0.000149777828482911,6.981304613873363e-05,0.34286829829216003,0.010509314946830273,4.712697285574113e-05
145,1.9621694491434027e-08,0.00014007746358402073,6.7466105974745e-05,0.342547744512558,0.01018492877483368,4.5672326344545645e-05
146,2.1086474788489795e-08,0.00014521183038596064,6.695894262520596e-05,0.36771902441978455,0.008096073754131794,3.630526347144302e-05
147,2.24752660926697e-08,0.0001499175268691033,7.353055116254836e-05,0.3858800530433655,0.008961636573076248,4.018671109002802e-05
148,2.0946714585079462e-08,0.000144729798194021,7.011229172348976e-05,0.3400559425354004,0.008159898221492767,3.675629829501247e-05
149,2.0845165593641468e-08,0.00014437854406423867,6.648649286944419e-05,0.35026004910469055,0.009010564535856247,4.0406118994871064e-05
150,2.3287537231908573e-08,0.00015260254440363497,7.278125121956691e-05,0.3540920615196228,0.010384593158960342,4.6567682327176426e-05
151,2.2908498209517347e-08,0.0001513555325800553,7.21664764569141e-05,0.3752012848854065,0.010432630777359009,4.6783097656318425e-05
152,1.9490460800852816e-08,0.00013960823707748204,6.429809582186863e-05,0.35624366998672485,0.008690569549798965,3.897116390044379e-05
153,2.1788254755961134e-08,0.00014760845806449652,7.154096238082275e-05,0.39061403274536133,0.010045862756669521,4.504871191331624e-05
154,2.4352690530804466e-08,0.00015605348744429648,7.780511805322021e-05,0.3954336941242218,0.01098530925810337,4.926147649373709e-05
155,2.166203039166703e-08,0.00014718026795890182,7.04167687217705e-05,0.3737331032752991,0.010049944743514061,4.506701678705857e-05
156,2.408398636077891e-08,0.00015519016596954316,7.572356116725132e-05,0.4109876751899719,0.00987127237021923,4.4265795382149016e-05
157,2.28433574278597e-08,0.00015114019333850592,7.223699503811076e-05,0.334695041179657,0.010843560099601746,4.862583004305716e-05
158,2.3417783268087078e-08,0.0001530286972410977,7.606967119500041e-05,0.39251911640167236,0.010615252889692783,4.760203089548333e-05
159,2.4912322871273318e-08,0.00015783637354616076,7.764944166410714e-05,0.39531922340393066,0.009975705295801163,4.473410446547607e-05
160,1.918007974666125e-08,0.00013849216338712722,6.789396866224706e-05,0.34283897280693054,0.009351384826004505,4.2123355072092364e-05
161,2.3206178312307202e-08,0.00015233573503792286,7.500012725358829e-05,0.39271238446235657,0.010004918090999126,4.486510354708129e-05
162,2.3246949254485116e-08,0.000152469496242702,7.459634798578918e-05,0.38345280289649963,0.008338158950209618,3.739084731035703e-05
163,2.238300567114493e-08,0.00014960950647946447,7.296605326700956e-05,0.38532406091690063,0.009607945568859577,4.308495770789048e-05
164,2.4381224150715752e-08,0.00015614488802384585,8.029177115531638e-05,0.38820216059684753,0.008288748562335968,3.7336705235747604e-05
165,2.341620941592737e-08,0.00015302356041502208,7.191563781816512e-05,0.35636961460113525,0.008993769995868206,4.033080715635967e-05
166,2.3823085726348836e-08,0.0001543472899356857,7.484929665224627e-05,0.3741602301597595,0.008811983279883862,3.95156200891653e-05
167,2.2154027945475718e-08,0.00014884228585287929,7.557233766419813e-05,0.36799657344818115,0.009271884337067604,4.157795666846459e-05
168,2.317413461128126e-08,0.00015223052469082177,7.275138341356069e-05,0.40578675270080566,0.008939161896705627,4.008592778791761e-05
169,1.9935038508833713e-08,0.0001411915000062436,7.186576840467751e-05,0.40102964639663696,0.00882324855774641,3.956613703025296e-05
170,1.91812361549637e-08,0.00013849633978679776,7.098170317476615e-05,0.4119197726249695,0.008174504153430462,3.665696929789445e-05
171,2.1105259762066453e-08,0.0001452764990972355,7.288436609087512e-05,0.401241660118103,0.008749664761126041,3.9236164848098844e-05
172,2.3815887928435586e-08,0.00015432397776748985,7.866371015552431e-05,0.4124210774898529,0.008701231330633163,3.901897457683033e-05
173,1.9354935432147613e-08,0.00013912201393395662,6.917865539435297e-05,0.38141125440597534,0.008786163292825222,3.9399835393835075e-05
174,2.489391981441713e-08,0.00015777807857375592,7.669236947549507e-05,0.35537540912628174,0.009581276215612888,4.296536419557349e-05
175,2.1407860373301446e-08,0.00014631425437983125,7.14027919457294e-05,0.4259999990463257,0.009670197032392025,4.336411225287904e-05
176,2.079975836011272e-08,0.00014422120875678957,6.795607623644173e-05,0.3654569983482361,0.008304784074425697,3.724118419024976e-05
177,2.282366118322443e-08,0.00015107501531019807,7.600578828714788e-05,0.4043673574924469,0.010863088071346283,4.8713399423077505e-05
178,2.5923922564174973e-08,0.00016100906941574067,8.34865786600858e-05,0.3724971413612366,0.01074419729411602,4.8180256924287085e-05
179,2.211264948925873e-08,0.000148703227750957,7.642640412086621e-05,0.3835030496120453,0.008794412016868591,3.961446854445311e-05
180,1.9801092321358738e-08,0.00014071635087020695,6.836565444245934e-05,0.38936948776245117,0.00985325314104557,4.418499166388148e-05
181,2.099355000950709e-08,0.00014489151362795383,7.094455941114575e-05,0.37267202138900757,0.009175666607916355,4.1331831567190786e-05
182,2.1315075926509053e-08,0.0001459968334529549,7.172742334660143e-05,0.342435359954834,0.009454814717173576,4.239827227432097e-05
183,2.2198486604452228e-08,0.00014899155939929187,7.33161941752769e-05,0.38224709033966064,0.00891987793147564,3.999945260751408e-05
184,2.4893607175613397e-08,0.00015777707449160516,7.629593892488629e-05,0.3482922315597534,0.010421989485621452,4.6735378859289026e-05
185,2.3347887179170357e-08,0.0001528001594124362,7.567674765596166e-05,0.3715946078300476,0.009339717216789722,4.2070798273827576e-05
186,2.3724940234615133e-08,0.00015402902499772608,7.935173925943673e-05,0.4126143157482147,0.009980238042771816,4.475443068507541e-05
187,2.0728682770254636e-08,0.00014397459744941443,7.139972149161622e-05,0.37388119101524353,0.01012797374278307,4.5416922613376993e-05
188,1.9329124967271127e-08,0.00013902921637054533,7.033040310489014e-05,0.37214434146881104,0.008455343544483185,3.8087133083257586e-05
189,2.136828314291961e-08,0.00014617893612012267,7.244988228194416e-05,0.3620065152645111,0.009088687598705292,4.0940034228402215e-05
190,1.9960324948442576e-08,0.00014128100883681327,7.319526048377156e-05,0.37472203373908997,0.008764558471739292,3.930295278806857e-05
191,2.294302703376161e-08,0.00015146956138778478,7.360801828326657e-05,0.3412327766418457,0.010840258561074734,4.861102493755486e-05
192,2.7246665368352296e-08,0.00016506563406437635,8.009540033526719e-05,0.3703465461730957,0.009617219679057598,4.31265456459982e-05
193,1.952838957208769e-08,0.00013974402099847794,7.060653297230601e-05,0.33884090185165405,0.008514692075550556,3.835446880878629e-05
194,2.4661163777750517e-08,0.00015703873941674829,7.971047307364643e-05,0.3608194589614868,0.00971413217484951,4.356113082892157e-05
195,2.0329876448954565e-08,0.00014258288138080388,7.1842317993287e-05,0.33046650886535645,0.009843883104622364,4.4142973563328986e-05
196,2.2723327219864586e-08,0.00015074259135872126,7.408365490846336e-05,0.3964318335056305,0.010199036449193954,4.573558945826885e-05
197,2.1662311056047656e-08,0.00014718121383339167,7.097306661307812e-05,0.3512214720249176,0.01105724647641182,4.958406491664493e-05
198,2.196686388344915e-08,0.00014821223157923669,7.145943527575582e-05,0.34913569688796997,0.009822283871471882,4.4046116015568976e-05
199,1.9039884335825263e-08,0.00013798508734907955,6.915822450537235e-05,0.3478987514972687,0.009030514396727085,4.067799277804993e-05
200,2.14845297108468e-08,0.00014657601423095912,7.401916809612885e-05,0.3621752858161926,0.008753810077905655,3.943157692750295e-05
201,2.032065005153072e-08,0.000142550517921336,6.83861508150585e-05,0.3530968725681305,0.009987362660467625,4.478637964335258e-05
202,2.113245933799135e-08,0.00014537008246406913,7.885680679464713e-05,0.37789711356163025,0.009440427646040916,4.233375626027317e-05
203,2.143646149477263e-08,0.0001464119559386745,7.389118400169536e-05,0.3717038333415985,0.009017189033329487,4.043582526156721e-05
204,2.2519174081025994e-08,0.00015006390458438545,7.507824921049178e-05,0.3594343960285187,0.008784066885709763,3.93904344650662e-05
205,2.468932436272553e-08,0.0001571283646626398,7.715237006777897e-05,0.4041668474674225,0.009912675246596336,4.4451458504916304e-05
206,2.1829622554037087e-08,0.00014774850569665432,7.476327300537378e-05,0.386001855134964,0.010501443408429623,4.730379913707037e-05
207,2.0565096292557428e-08,0.00014340535562951118,7.04380581737496e-05,0.3848099708557129,0.009532994590699673,4.2748854666814674e-05
208,2.3550176919684418e-08,0.00015346067084465176,7.469723641406745e-05,0.3748778700828552,0.01017218641936779,4.561518573707529e-05
209,2.0719644666655768e-08,0.00014394319441635162,7.208379975054413e-05,0.4067055284976959,0.00991913117468357,4.4480408855083274e-05
210,2.2670750610132018e-08,0.0001505680993432179,7.605645078001544e-05,0.407683789730072,0.008419478312134743,3.775550812616477e-05
211,2.421681877251558e-08,0.00015561754116788507,7.785376510582864e-05,0.3578217327594757,0.008640119805932045,3.874493186516612e-05
212,2.2108991970526404e-08,0.00014869093138258904,7.129446021281183e-05,0.3715278208255768,0.009795701131224632,4.392691090235261e-05
213,2.0094027775030554e-08,0.00014175340766087174,7.067574188113213e-05,0.37854814529418945,0.009026157669723034,4.065836788163529e-05
214,2.2590699089164445e-08,0.00015030203212518245,7.91360653238371e-05,0.3968387842178345,0.010422446765005589,4.6737429439486945e-05
215,2.1144151318708282e-08,0.0001454102894058451,7.625819853274152e-05,0.354184091091156,0.010034549981355667,4.5200675591692196e-05
216,2.5314943030707582e-08,0.00015910669753793627,7.81170601840131e-05,0.380685031414032,0.008989578112959862,4.031200947515633e-05
217,2.10546495793551e-08,0.00014510221080854535,7.542009552707896e-05,0.3246954083442688,0.009612704627215862,4.3106298776752745e-05
218,2.0950771784100652e-08,0.0001447438116883859,7.449053373420611e-05,0.38880905508995056,0.009084022603929043,4.091902073841911e-05
