t,wl,wr
0.5367791000026045,-0.00015722336676047066,-0.0007957443777367797
0.5593756000016583,-0.00015436502097658793,-0.0005582457926491344
0.6076351000010618,-0.00013008035920675972,-0.0005515209065868481
0.6565150000024005,-0.00015024836031411526,-0.0005831788692033798
0.7066560000021127,-0.00016121034746695688,-0.0005824105840642048
0.7556216000011773,-0.0001540830054621612,-0.0005894720845900866
0.8082162999999127,-0.00025064749181995976,-4.62046678466265e-05
0.8563387000031071,-0.00027109591325318814,-8.928698322918007e-05
0.9080052000026626,-0.0003110975736521902,5.682387422865992e-06
0.966689500000939,-0.00031664585021632063,1.309409598989203e-06
1.0366099000020768,-0.0003751504372860263,-3.563697966716197e-05
1.0585935000017344,-0.0004380121416366202,-0.0004351165470905694
1.106557300001441,-0.0004587039202354275,-0.00041831088838848807
1.1567364000002271,-0.00047588014579868734,-0.00041406603407974477
1.2445705999998609,-0.0004533526088655611,-0.000383469922062421
1.2941275000011956,-0.00021371545262159958,-0.0006296735088858785
1.3359942000024603,-0.00021193816966286628,-0.0006070668675971846
1.3831367000020691,-0.00021710179442953765,-0.0006007118756420563
1.4276300000019546,-0.00021253124150581547,-0.0005881681099462226
1.4804146000024048,-0.00019615326058381298,-0.000594526957465885
1.5149463000016112,-0.00014411267509149614,-0.0005391200392830007
1.563817199999903,-0.0001236454204165215,-0.0005329515469609664
1.6148794000000635,-0.00013295978690634113,-0.0005585139075941207
1.6810842000013508,-0.00016469910095322574,-0.0005679600248813246
1.725693100001081,-0.00011949094934485747,-0.0005769843847502047
1.7766046000033384,-0.00011915083576367853,-0.0005855332183657056
1.8168551000017032,-0.0001278782801476922,-0.0006025763001254869
1.865355100002489,-0.00014931592038597733,-0.0004954139885482662
1.9285238000011304,-0.00013408841230193476,-0.0005283077953588997
1.9631230000013602,-0.00012498090080652243,-0.0006035649874017784
2.0247322000032,-0.0002836317488462081,-1.2086709873596063e-05
2.084508600000845,-0.0003709602109140539,3.5371310786142736e-05
2.136022300001059,-0.0003224590703172761,5.4756444756318444e-06
2.19134600000325,-0.0003256536559698014,4.3184551029759135e-06
2.227650500000891,-0.00032493753519993366,5.095211906981321e-06
2.2738237000012305,-0.00039270944265886555,3.0511469746380574e-05
2.3191342999998596,-0.00023561244817733743,-0.0007010476784047443
2.3644673000017065,-0.0002758549251192611,-0.0006232097500485039
2.4138328000008187,-0.0002893251175067183,-0.0006090863534709174
2.4635281000009854,-0.00028415095414477675,-0.0006163859903941371
2.5141343000032066,-0.0002855437708771693,-0.0006089219292685816
2.562390000002779,-0.00029542622281950476,-0.0005824124120491755
2.612745600003109,-0.00031157088363441797,-0.0006249808721988416
2.6660308000027726,-0.0003138592858020946,-0.0008212553637432454
2.7147609000021475,-0.0004187469462378704,-2.4902137344112628e-05
2.7624769000030938,-0.00025997392218100337,-0.0006027205212016607
2.8133820000002743,-0.00023589190545173798,-0.0017751301940115494
2.8621379000032903,-0.0002665520084237593,-4.4619555978764425e-05
2.9123842000008153,-0.0002860801276164007,-0.0006008288553851282
2.963323500000115,-0.00030483618437132095,-0.0006139562766801548
3.011129800001072,-0.00028060463006686527,-0.0006312523820021274
3.0614787000013166,-0.000424831153938123,-0.0005529223161536992
3.1132061000025715,-0.0002967811081188379,-0.0006364730679734224
3.163232599999901,-0.00030458165198799935,-0.0006156339082869951
3.212066500000219,-0.00035119563567468574,-0.0005957503107074289
3.260951300002489,-0.0003623192543282765,-0.0006350922509436231
3.3123049000023457,-0.00030979982126901095,-0.0006398854256732745
3.3640706000005594,-0.0003523854743303277,-0.0005553432579130105
3.4135306000025594,-0.0003996808293442339,-0.000627442651361775
3.4619053000023996,-0.000286422594911375,-0.0006199564171133642
3.511777300001995,-0.0003296167043587412,-0.0006136464927632537
3.562522000000172,-0.0003563135173013464,-0.000585093234481395
3.6141317000001436,-0.00034223676593906743,-0.0006090032543441728
3.6626064000010956,-0.0002933271593562225,-0.0005764869954589686
3.712187900000572,-0.00031662819975961294,-0.0006664143772539319
3.7622415000005276,3.1752757315845604e-07,-0.0007902443020607913
3.8140105000020412,-3.472618936889703e-05,-0.0008029467819132556
