t,x,y,theta
0.5367791000026045,-2.0948539306364466,3.844987891522694e-05,1.6983443611618495e-05
0.5593756000016583,-2.0948542272408974,3.603819180578869e-05,1.8055557921747134e-05
0.6076351000010618,-2.094849467365106,3.664250502891436e-05,2.7213426304067654e-05
0.6565150000024005,-2.0948636539979284,3.7727029377232024e-05,4.16068889212882e-05
0.7066560000021127,-2.094883457015941,3.906068266989206e-05,6.174563324238557e-05
0.7556216000011773,-2.094896252307187,3.836555235028691e-05,8.122299719453923e-05
0.8082162999999127,-2.094910444452531,4.085782091487755e-05,9.800632136026176e-05
0.8563387000031071,-2.094920083335209,4.277969182451616e-05,9.613809417789737e-05
0.9080052000026626,-2.094926696145042,4.3580078892535394e-05,0.0001049977840606715
0.966689500000939,-2.0949337125357217,4.433298743674873e-05,0.00011699348458320498
1.0366099000020768,-2.094942174954415,4.3442199350752934e-05,0.00012663041620769575
1.0585935000017344,-2.094962709509994,4.467809812236836e-05,0.00012033728524027497
1.106557300001441,-2.094981813218345,4.502424030694628e-05,0.00010850468493942689
1.1567364000002271,-2.0949956405621086,4.604573768208359e-05,9.92128534038381e-05
1.2445705999998609,-2.095011248376385,4.546570340152725e-05,9.449625112591234e-05
1.2941275000011956,-2.0950366075653397,4.839233303185205e-05,9.972340684836224e-05
1.3359942000024603,-2.0950529068327945,4.965329881102927e-05,0.0001149700726955845
1.3831367000020691,-2.0950618490252486,5.060266953705629e-05,0.0001375981651848361
1.4276300000019546,-2.095071407579328,5.188222914208331e-05,0.0001503182313674402
1.4804146000024048,-2.095090505558572,5.366449700554796e-05,0.0001743520079182157
1.5149463000016112,-2.0951086472519096,5.551723347952909e-05,0.0001947845025920319
1.563817199999903,-2.0951182794412677,5.534584421294066e-05,0.00020367139687662344
1.6148794000000635,-2.0951381755393355,5.6957687967157726e-05,0.00021806434534826313
1.6810842000013508,-2.0951501136483937,5.714906171614759e-05,0.00023374127318581746
1.725693100001081,-2.095164060219312,5.740189384909748e-05,0.00024969661678273485
1.7766046000033384,-2.095175580112973,5.7136247798717224e-05,0.0002630222887188721
1.8168551000017032,-2.095191503954939,5.695257501819923e-05,0.0002810906999070874
1.865355100002489,-2.095200282873402,5.6855449462522224e-05,0.0002897899798509251
1.9285238000011304,-2.0952148789580103,5.712329024908536e-05,0.00029589819104591634
1.9631230000013602,-2.0952345466625446,5.822501029085712e-05,0.0003084759513874028
2.0247322000032,-2.0952496132573355,5.934407886876195e-05,0.00032870478172759095
2.084508600000845,-2.095261209612242,5.7898341440718425e-05,0.0003343277443975209
2.136022300001059,-2.095268276039836,5.830414566195922e-05,0.00034182754743933004
2.19134600000325,-2.095276399621966,5.91896986828494e-05,0.0003552512208587653
2.227650500000891,-2.0952843454215913,5.840845119404734e-05,0.0003681665980029204
2.2738237000012305,-2.095303529382928,5.760717607018208e-05,0.00038365430896686114
2.3191342999998596,-2.095321327047398,5.872567046734886e-05,0.00039175369997067176
2.3644673000017065,-2.0953414967152426,6.232103340310006e-05,0.0004143808994246701
2.4138328000008187,-2.0953607364562665,6.427872988422077e-05,0.00043003495884314733
2.4635281000009854,-2.095376821961067,6.762641815553854e-05,0.00044419965785550417
2.5141343000032066,-2.095396253709827,7.02997842998269e-05,0.00045608053074443797
2.562390000002779,-2.095410746000897,7.260307667564815e-05,0.0004710467069889949
2.612745600003109,-2.0954333765742086,7.642441356891705e-05,0.00048466941088858793
2.6660308000027726,-2.0954490161900337,8.10382780221312e-05,0.0004916520379298399
