timestamp,v0,v1,v2
2025-06-09T21:49:17.983770,-0.002501636483452893,-0.062423093068804864,-0.00106051167449058
2025-06-09T21:49:18.017320,0.001081205602567577,0.00309633073892914,-0.0004872743366908566
2025-06-09T21:49:18.061274,0.00010925973149066079,0.0024871994724410713,-0.0003492044892806506
2025-06-09T21:49:18.109657,-1.982410324345875e-05,-0.00016465966213509366,-0.0003992774066826195
2025-06-09T21:49:18.158237,-4.823040918858398e-05,-0.0005732141696015346,-0.00031855575822607973
2025-06-09T21:49:18.208532,3.885291717055539e-05,0.00030563978375943514,-0.0003812370452454795
2025-06-09T21:49:18.260203,2.6200228011320197e-06,-0.000432892988581138,-0.00045416270061931103
2025-06-09T21:49:18.308346,3.7598800792704e-05,0.00022504662095241537,-0.0008094153274172292
2025-06-09T21:49:18.360122,4.967263493573903e-05,0.0004113820650766996,-0.0007555060734937816
2025-06-09T21:49:18.416889,9.07898501195965e-06,0.00041263157590473243,-0.0007952423921882721
2025-06-09T21:49:18.461487,-6.456924560142063e-06,0.00029824984553996064,-0.0007184588159678889
2025-06-09T21:49:18.505779,-3.674449561372933e-05,-0.00110136370783794,-0.000786018593737644
2025-06-09T21:49:18.559075,2.0240010472145425e-05,0.0003033382842772517,-0.0006933862642822359
2025-06-09T21:49:18.608176,-5.2512355700133005e-05,0.0004364782381399584,-0.0007112109156310758
2025-06-09T21:49:18.656763,3.678240182798067e-05,1.2754000059198126e-06,-0.00018281477525530342
2025-06-09T21:49:18.709743,-5.9524261355820186e-05,-0.001008170774931481,-0.0006010896972901698
2025-06-09T21:49:18.763544,1.9013765416896634e-06,-0.00010089020919385002,-0.00018987887384608717
2025-06-09T21:49:18.812666,0.00013642058175814009,0.001006917401215836,-0.00033909659317027396
2025-06-09T21:49:18.863609,-8.451052475084579e-05,0.0006707298718277015,-0.00018656152080577578
2025-06-09T21:49:18.913718,5.12763597736317e-06,-0.0003295548729987571,-0.00021661151988541105
2025-06-09T21:49:18.964783,-1.6938594167717478e-05,-0.0004508662090832179,-0.00018565817410183926
2025-06-09T21:49:19.010096,4.324166034905285e-05,0.0004897765114102605,-0.0001678781791980715
2025-06-09T21:49:19.061202,-7.919365730231631e-05,-0.0007917193679996366,-0.00014279198847350435
2025-06-09T21:49:19.117322,6.385540879529325e-05,0.0002183346696850247,-0.000128053015520505
2025-06-09T21:49:19.168138,-2.6071173566725443e-05,5.091283565090117e-05,-0.00010896363692353212
2025-06-09T21:49:19.211221,5.8112173821037015e-06,7.062948730784424e-05,-0.0001269105802566284
2025-06-09T21:49:19.262311,2.416776462216531e-06,-0.00016251819683576335,2.2029092445997325e-05
2025-06-09T21:49:19.316695,-7.4576410006814465e-06,0.0007338987769127365,-0.00029935504684379854
2025-06-09T21:49:19.359280,-2.786294294321972e-05,-5.5707150898018406e-05,-0.0004924214256072086
2025-06-09T21:49:19.418100,-2.1086295206939427e-05,-0.0006424726629524796,-0.0007667762364891458
2025-06-09T21:49:19.463699,1.3628155611809289e-05,-0.0002664887593520058,-0.0007702798667501771
2025-06-09T21:49:19.514796,7.687216778508414e-05,0.0001456809824293787,-0.0006297129805610703
2025-06-09T21:49:19.566644,-8.42122653620917e-05,0.0006443488700807035,-0.0006625995692011182
2025-06-09T21:49:19.616735,-2.0043560697538547e-05,0.00022269219241444495,-0.00031178684966317666
2025-06-09T21:49:19.664580,8.054597454307654e-05,0.001079330330070964,-0.00014568985564615956
2025-06-09T21:49:19.714673,-4.9181955154034095e-05,-0.0016997866391591353,-0.00025082677891308225
2025-06-09T21:49:19.765762,-9.889436139912483e-06,-0.00048121953044975597,-0.0003555221268016323
2025-06-09T21:49:19.816489,-1.9232674443232282e-05,0.0012154504135320023,-0.0003143624528677796
2025-06-09T21:49:19.870428,7.846971834405615e-05,-0.0008272385883595979,-0.00020456513477556877
2025-06-09T21:49:19.916604,2.068847456770593e-05,0.0006700274544346426,-0.0002330258893037997
2025-06-09T21:49:19.961194,1.0630960317348025e-05,-0.0011496019034435256,-0.0005166795732856606
2025-06-09T21:49:20.013808,-8.178362471981487e-06,0.0006238002763221972,-0.0006222620551482661
2025-06-09T21:49:20.068342,8.753198375567498e-06,-0.00047060666136235294,-0.0006132041068703914
2025-06-09T21:49:20.115644,-3.203313266769221e-05,2.155618689170746e-05,-0.0005670618834665438
2025-06-09T21:49:20.161237,-3.647377076936472e-05,0.00016385052359647455,-0.000657320688039584
2025-06-09T21:49:20.208417,3.718646252955652e-05,0.00021527636477196153,-0.0005978140053558563
2025-06-09T21:49:20.265757,1.300577473082843e-05,-0.00010943279076265907,-0.0007170402644544247
2025-06-09T21:49:20.309190,2.66999758129181e-05,0.000919418585165194,-0.0006260120323178228
2025-06-09T21:49:20.364689,-1.6179297896526984e-05,-0.0011866918942826656,-0.0004044721921812464
2025-06-09T21:49:20.411197,-0.0001288690456390242,0.00035496244362736494,-0.00035001738574681003
2025-06-09T21:49:20.463002,-9.759849116898409e-06,-0.0002630501164536872,-0.00021070576481409557
2025-06-09T21:49:20.511636,2.8850345811020647e-05,-0.00012120334210989302,2.913524700990008e-05
2025-06-09T21:49:20.564749,7.344408186583713e-06,0.000769890012753075,-5.714909110628688e-05
