timestamp,v0,v1,v2
2025-06-09T21:49:17.103700,-0.008303797293551796,-0.0011773538838039254,-0.003295871975492193
2025-06-09T21:49:17.126736,-7.558228804604994e-05,-7.538217253618112e-05,0.00030850993029407636
2025-06-09T21:49:17.176514,2.7797614290392403e-05,5.6975523760328364e-05,0.00011536377030052503
2025-06-09T21:49:17.225473,-0.0003438210083128723,8.639169654236321e-05,7.441319629930554e-06
2025-06-09T21:49:17.276609,-0.00038275075699978345,0.00011059323600904066,-2.596884064010041e-05
2025-06-09T21:49:17.326701,-0.0002534907353446414,6.125421985676125e-05,1.494790321854289e-05
2025-06-09T21:49:17.378135,-0.000400092200303348,2.9253018992544326e-05,-1.8418852419932463e-05
2025-06-09T21:49:17.426720,-0.0004090583745952614,4.960716353360494e-05,4.994679945191649e-06
2025-06-09T21:49:17.475617,-0.00032168211501648614,3.9679322008867254e-05,1.0935848593351949e-05
2025-06-09T21:49:17.528110,-0.0003233932498769576,6.692403230943627e-05,8.985516956605544e-06
2025-06-09T21:49:17.579213,-0.00034869536047033023,1.86841868870296e-05,1.4285455836593464e-05
2025-06-09T21:49:17.635710,-0.0005343617622788344,5.1298992158310664e-05,-3.119578170118764e-05
2025-06-09T21:49:17.679306,-0.00032748819349670555,5.7591991563085e-05,7.806860445880304e-06
2025-06-09T21:49:17.728047,-0.00032189061928811213,4.808534127035372e-05,1.6111422370679307e-05
2025-06-09T21:49:17.776685,-0.0002582651847138351,1.4257408814005552e-05,5.703419153624267e-06
2025-06-09T21:49:17.829286,-0.00042632859485358665,3.926164655500459e-05,-3.155422084843984e-05
2025-06-09T21:49:17.874736,-0.0002703484308597126,-5.676901480574533e-06,-3.0347280649545283e-06
2025-06-09T21:49:17.926412,-0.00014609394049180935,-3.08682729314579e-05,1.619909240413442e-05
2025-06-09T21:49:17.980685,-3.261112620833728e-05,6.602585874266272e-05,3.4678055578774014e-05
2025-06-09T21:49:18.062275,-0.0002745780526147712,3.550736903343838e-05,-1.6138904306295387e-05
2025-06-09T21:49:18.123672,-0.00030020103987560276,1.8407994746522203e-05,-1.708617370921317e-05
2025-06-09T21:49:18.166753,-0.00031121513552001545,4.308693283232018e-05,1.587888655896208e-05
2025-06-09T21:49:18.234656,-0.000502658081362739,7.712427885615432e-05,-1.755767371713901e-05
2025-06-09T21:49:18.296295,-0.00034030698977005613,2.614325878932284e-05,-1.7316635464448282e-06
2025-06-09T21:49:18.341084,-0.0003426197093947536,3.086824842022718e-05,1.268878846716337e-05
2025-06-09T21:49:18.405865,-0.0002710893925961244,4.4324822025039066e-05,-1.861280178316882e-06
2025-06-09T21:49:18.464995,-0.00025619307280067005,5.1124215674387245e-05,-7.902533399328782e-06
2025-06-09T21:49:18.511289,-0.00015413999467916994,-9.039840763900947e-06,3.0693104751122746e-05
2025-06-09T21:49:18.559075,-0.00027646250437385333,2.911970773834208e-05,-5.468100469085968e-06
2025-06-09T21:49:18.620198,-0.000393292366034359,3.867354847963749e-05,-2.7301516150601834e-05
2025-06-09T21:49:18.665738,-0.00029944558486150186,4.485798950674982e-06,-1.0956103941306417e-05
2025-06-09T21:49:18.713838,-0.0002655440919951957,5.789869863765399e-06,-2.171952108720454e-06
2025-06-09T21:49:18.778559,-0.00016726042638026684,1.753285455574843e-05,3.833229230643109e-05
2025-06-09T21:49:18.828203,-0.0003164935138855185,2.2435665166949855e-05,6.859240162526703e-06
2025-06-09T21:49:18.886652,-8.113924153008156e-05,5.1841421820873756e-05,4.0290644959806166e-05
2025-06-09T21:49:18.933753,-0.0005478115750978674,0.00010600574368945133,-7.852259254537142e-05
2025-06-09T21:49:18.989433,-0.0003659020584567685,8.138107137992644e-05,-1.2612463330397006e-05
2025-06-09T21:49:19.042660,-7.42189048619224e-05,-6.0511772468356645e-06,4.9953311004324874e-05
2025-06-09T21:49:19.089257,-0.0003923043554099337,2.6303836752825105e-06,-2.818543899274495e-05
2025-06-09T21:49:19.137526,-0.0001819027006533247,-5.205265969869923e-06,1.4900590868949237e-05
2025-06-09T21:49:19.200205,-0.00045181281706163645,1.1484189738374928e-05,-3.48093410262873e-05
2025-06-09T21:49:19.248291,-0.00020806589963839883,1.7858542388189203e-05,1.6867381190110997e-05
2025-06-09T21:49:19.293649,-0.00036328840986143973,-5.009920069232633e-06,-1.6371842284090832e-05
2025-06-09T21:49:19.354772,-0.0002720736456751638,1.6738832572233007e-05,5.1809240925182465e-06
2025-06-09T21:49:19.399437,-0.00032841680712714094,1.8187300824830135e-05,6.286352154938335e-06
2025-06-09T21:49:19.449168,-0.00032683060954497023,-6.8135646647785215e-06,-1.5635153127746548e-06
2025-06-09T21:49:19.509288,-0.0003278259535832717,6.764611123711848e-07,4.886303822115856e-06
